time(s),hip_torque(Nm),hip_gravity_torque(Nm)
3.074000,-1.851350,-1.126235
3.074500,-1.851712,-1.126915
3.075000,-1.852071,-1.127592
3.075500,-1.852426,-1.128267
3.076000,-1.852778,-1.128939
3.076500,-1.853126,-1.129608
3.077000,-1.853471,-1.130275
3.077500,-1.853813,-1.130939
3.078000,-1.854151,-1.131600
3.078500,-1.854486,-1.132259
3.079000,-1.854818,-1.132916
3.079500,-1.855146,-1.133569
3.080000,-1.855470,-1.134221
3.080500,-1.855792,-1.134869
3.081000,-1.856110,-1.135515
3.081500,-1.856424,-1.136158
3.082000,-1.856735,-1.136799
3.082500,-1.857043,-1.137437
3.083000,-1.857347,-1.138073
3.083500,-1.857648,-1.138706
3.084000,-1.857946,-1.139336
3.084500,-1.858240,-1.139964
3.085000,-1.858531,-1.140589
3.085500,-1.858819,-1.141212
3.086000,-1.859103,-1.141832
3.086500,-1.859384,-1.142449
3.087000,-1.859661,-1.143064
3.087500,-1.859936,-1.143676
3.088000,-1.860206,-1.144286
3.088500,-1.860474,-1.144893
3.089000,-1.860738,-1.145498
3.089500,-1.860999,-1.146100
3.090000,-1.861256,-1.146699
3.090500,-1.861510,-1.147296
3.091000,-1.861761,-1.147890
3.091500,-1.862008,-1.148482
3.092000,-1.862252,-1.149071
3.092500,-1.862493,-1.149658
3.093000,-1.862730,-1.150242
3.093500,-1.862964,-1.150823
3.094000,-1.863195,-1.151402
3.094500,-1.863423,-1.151978
3.095000,-1.863647,-1.152552
3.095500,-1.863868,-1.153123
3.096000,-1.864085,-1.153692
3.096500,-1.864299,-1.154258
3.097000,-1.864510,-1.154821
3.097500,-1.864718,-1.155382
3.098000,-1.864922,-1.155941
3.098500,-1.865123,-1.156497
3.099000,-1.865321,-1.157050
3.099500,-1.865515,-1.157601
3.100000,-1.865706,-1.158149
3.100500,-1.865894,-1.158694
3.101000,-1.866079,-1.159238
3.101500,-1.866260,-1.159778
3.102000,-1.866438,-1.160316
3.102500,-1.866613,-1.160852
3.103000,-1.866784,-1.161385
3.103500,-1.866952,-1.161915
3.104000,-1.867117,-1.162443
3.104500,-1.867279,-1.162968
3.105000,-1.867437,-1.163491
3.105500,-1.867592,-1.164011
3.106000,-1.867744,-1.164529
3.106500,-1.867893,-1.165044
3.107000,-1.868038,-1.165557
3.107500,-1.868180,-1.166067
3.108000,-1.868319,-1.166575
3.108500,-1.868454,-1.167080
3.109000,-1.868587,-1.167583
3.109500,-1.868716,-1.168083
3.110000,-1.868842,-1.168580
3.110500,-1.868964,-1.169075
3.111000,-1.869084,-1.169568
3.111500,-1.869200,-1.170058
3.112000,-1.869313,-1.170545
3.112500,-1.869422,-1.171030
3.113000,-1.869529,-1.171513
3.113500,-1.869632,-1.171993
3.114000,-1.869732,-1.172470
3.114500,-1.869829,-1.172945
3.115000,-1.869923,-1.173418
3.115500,-1.870013,-1.173888
3.116000,-1.870100,-1.174355
3.116500,-1.870184,-1.174820
3.117000,-1.870265,-1.175283
3.117500,-1.870342,-1.175743
3.118000,-1.870417,-1.176200
3.118500,-1.870488,-1.176655
3.119000,-1.870556,-1.177107
3.119500,-1.870621,-1.177557
3.120000,-1.870683,-1.178005
3.120500,-1.870741,-1.178450
3.121000,-1.870796,-1.178892
3.121500,-1.870848,-1.179333
3.122000,-1.870897,-1.179770
3.122500,-1.870943,-1.180205
3.123000,-1.870986,-1.180638
3.123500,-1.871025,-1.181068
3.124000,-1.871061,-1.181496
3.124500,-1.871094,-1.181921
3.125000,-1.871124,-1.182343
3.125500,-1.871151,-1.182764
3.126000,-1.871175,-1.183181
3.126500,-1.871195,-1.183597
3.127000,-1.871212,-1.184009
3.127500,-1.871226,-1.184420
3.128000,-1.871237,-1.184828
3.128500,-1.871245,-1.185233
3.129000,-1.871250,-1.185636
3.129500,-1.871252,-1.186036
3.130000,-1.871250,-1.186434
3.130500,-1.871245,-1.186830
3.131000,-1.871238,-1.187223
3.131500,-1.871227,-1.187614
3.132000,-1.871213,-1.188002
3.132500,-1.871196,-1.188388
3.133000,-1.871175,-1.188771
3.133500,-1.871152,-1.189152
3.134000,-1.871125,-1.189530
3.134500,-1.871096,-1.189906
3.135000,-1.871063,-1.190280
3.135500,-1.871027,-1.190651
3.136000,-1.870988,-1.191020
3.136500,-1.870946,-1.191386
3.137000,-1.870901,-1.191749
3.137500,-1.870853,-1.192111
3.138000,-1.870802,-1.192470
3.138500,-1.870748,-1.192826
3.139000,-1.870690,-1.193180
3.139500,-1.870630,-1.193532
3.140000,-1.870566,-1.193881
3.140500,-1.870499,-1.194228
3.141000,-1.870430,-1.194572
3.141500,-1.870357,-1.194914
3.142000,-1.870281,-1.195253
3.142500,-1.870202,-1.195590
3.143000,-1.870120,-1.195925
3.143500,-1.870035,-1.196257
3.144000,-1.869947,-1.196587
3.144500,-1.869855,-1.196914
3.145000,-1.869761,-1.197239
3.145500,-1.869664,-1.197562
3.146000,-1.869564,-1.197882
3.146500,-1.869460,-1.198200
3.147000,-1.869354,-1.198515
3.147500,-1.869244,-1.198828
3.148000,-1.869132,-1.199139
3.148500,-1.869016,-1.199447
3.149000,-1.868898,-1.199753
3.149500,-1.868776,-1.200056
3.150000,-1.868652,-1.200357
3.150500,-1.868524,-1.200655
3.151000,-1.868394,-1.200951
3.151500,-1.868260,-1.201245
3.152000,-1.868123,-1.201537
3.152500,-1.867984,-1.201826
3.153000,-1.867841,-1.202112
3.153500,-1.867695,-1.202396
3.154000,-1.867547,-1.202678
3.154500,-1.867395,-1.202958
3.155000,-1.867240,-1.203235
3.155500,-1.867083,-1.203509
3.156000,-1.866922,-1.203782
3.156500,-1.866759,-1.204052
3.157000,-1.866592,-1.204319
3.157500,-1.866422,-1.204584
3.158000,-1.866250,-1.204847
3.158500,-1.866074,-1.205108
3.159000,-1.865896,-1.205366
3.159500,-1.865714,-1.205621
3.160000,-1.865530,-1.205875
3.160500,-1.865343,-1.206126
3.161000,-1.865152,-1.206374
3.161500,-1.864959,-1.206621
3.162000,-1.864763,-1.206865
3.162500,-1.864563,-1.207106
3.163000,-1.864361,-1.207345
3.163500,-1.864156,-1.207582
3.164000,-1.863948,-1.207817
3.164500,-1.863737,-1.208049
3.165000,-1.863523,-1.208279
3.165500,-1.863306,-1.208506
3.166000,-1.863086,-1.208731
3.166500,-1.862864,-1.208954
3.167000,-1.862638,-1.209175
3.167500,-1.862409,-1.209393
3.168000,-1.862178,-1.209609
3.168500,-1.861943,-1.209822
3.169000,-1.861706,-1.210033
3.169500,-1.861466,-1.210242
3.170000,-1.861223,-1.210448
3.170500,-1.860977,-1.210652
3.171000,-1.860728,-1.210854
3.171500,-1.860476,-1.211054
3.172000,-1.860221,-1.211251
3.172500,-1.859963,-1.211446
3.173000,-1.859703,-1.211638
3.173500,-1.859439,-1.211828
3.174000,-1.859173,-1.212016
3.174500,-1.858904,-1.212202
3.175000,-1.858632,-1.212385
3.175500,-1.858357,-1.212566
3.176000,-1.858079,-1.212744
3.176500,-1.857798,-1.212921
3.177000,-1.857515,-1.213095
3.177500,-1.857228,-1.213267
3.178000,-1.856939,-1.213436
3.178500,-1.856647,-1.213603
3.179000,-1.856352,-1.213768
3.179500,-1.856054,-1.213930
3.180000,-1.855753,-1.214091
3.180500,-1.855450,-1.214248
3.181000,-1.855143,-1.214404
3.181500,-1.854834,-1.214557
3.182000,-1.854522,-1.214708
3.182500,-1.854207,-1.214857
3.183000,-1.853889,-1.215004
3.183500,-1.853568,-1.215148
3.184000,-1.853245,-1.215290
3.184500,-1.852919,-1.215429
3.185000,-1.852590,-1.215567
3.185500,-1.852258,-1.215702
3.186000,-1.851923,-1.215835
3.186500,-1.851586,-1.215965
3.187000,-1.851245,-1.216093
3.187500,-1.850902,-1.216219
3.188000,-1.850556,-1.216343
3.188500,-1.850207,-1.216465
3.189000,-1.849856,-1.216584
3.189500,-1.849501,-1.216701
3.190000,-1.849144,-1.216815
3.190500,-1.848784,-1.216928
3.191000,-1.848422,-1.217038
3.191500,-1.848056,-1.217146
3.192000,-1.847688,-1.217252
3.192500,-1.847317,-1.217355
3.193000,-1.846943,-1.217456
3.193500,-1.846566,-1.217555
3.194000,-1.846187,-1.217652
3.194500,-1.845805,-1.217746
3.195000,-1.845420,-1.217838
3.195500,-1.845032,-1.217928
3.196000,-1.844642,-1.218016
3.196500,-1.844249,-1.218101
3.197000,-1.843853,-1.218185
3.197500,-1.843454,-1.218266
3.198000,-1.843053,-1.218344
3.198500,-1.842649,-1.218421
3.199000,-1.842242,-1.218495
3.199500,-1.841832,-1.218567
3.200000,-1.841420,-1.218637
3.200500,-1.841004,-1.218705
3.201000,-1.840587,-1.218770
3.201500,-1.840166,-1.218833
3.202000,-1.839743,-1.218894
3.202500,-1.839317,-1.218953
3.203000,-1.838888,-1.219010
3.203500,-1.838457,-1.219064
3.204000,-1.838023,-1.219116
3.204500,-1.837586,-1.219166
3.205000,-1.837146,-1.219214
3.205500,-1.836704,-1.219259
3.206000,-1.836259,-1.219303
3.206500,-1.835811,-1.219344
3.207000,-1.835361,-1.219383
3.207500,-1.834908,-1.219419
3.208000,-1.834452,-1.219454
3.208500,-1.833994,-1.219486
3.209000,-1.833533,-1.219516
3.209500,-1.833069,-1.219544
3.210000,-1.832603,-1.219570
3.210500,-1.832134,-1.219594
3.211000,-1.831662,-1.219615
3.211500,-1.831187,-1.219634
3.212000,-1.830710,-1.219651
3.212500,-1.830231,-1.219666
3.213000,-1.829748,-1.219679
3.213500,-1.829263,-1.219689
3.214000,-1.828775,-1.219697
3.214500,-1.828285,-1.219704
3.215000,-1.827792,-1.219708
3.215500,-1.827296,-1.219709
3.216000,-1.826798,-1.219709
3.216500,-1.826297,-1.219707
3.217000,-1.825794,-1.219702
3.217500,-1.825288,-1.219695
3.218000,-1.824779,-1.219686
3.218500,-1.824267,-1.219675
3.219000,-1.823753,-1.219662
3.219500,-1.823237,-1.219646
3.220000,-1.822717,-1.219629
3.220500,-1.822196,-1.219609
3.221000,-1.821671,-1.219587
3.221500,-1.821144,-1.219563
3.222000,-1.820614,-1.219537
3.222500,-1.820082,-1.219508
3.223000,-1.819547,-1.219478
3.223500,-1.819010,-1.219445
3.224000,-1.818470,-1.219411
3.224500,-1.817927,-1.219374
3.225000,-1.817382,-1.219335
3.225500,-1.816834,-1.219294
3.226000,-1.816284,-1.219250
3.226500,-1.815731,-1.219205
3.227000,-1.815175,-1.219157
3.227500,-1.814617,-1.219108
3.228000,-1.814056,-1.219056
3.228500,-1.813493,-1.219002
3.229000,-1.812927,-1.218946
3.229500,-1.812359,-1.218888
3.230000,-1.811788,-1.218828
3.230500,-1.811215,-1.218766
3.231000,-1.810639,-1.218701
3.231500,-1.810060,-1.218635
3.232000,-1.809479,-1.218566
3.232500,-1.808895,-1.218495
3.233000,-1.808309,-1.218423
3.233500,-1.807720,-1.218348
3.234000,-1.807129,-1.218271
3.234500,-1.806536,-1.218191
3.235000,-1.805939,-1.218110
3.235500,-1.805341,-1.218027
3.236000,-1.804739,-1.217942
3.236500,-1.804135,-1.217854
3.237000,-1.803529,-1.217764
3.237500,-1.802920,-1.217673
3.238000,-1.802309,-1.217579
3.238500,-1.801695,-1.217483
3.239000,-1.801079,-1.217385
3.239500,-1.800460,-1.217285
3.240000,-1.799839,-1.217183
3.240500,-1.799215,-1.217079
3.241000,-1.798589,-1.216973
3.241500,-1.797960,-1.216865
3.242000,-1.797329,-1.216755
3.242500,-1.796695,-1.216642
3.243000,-1.796059,-1.216528
3.243500,-1.795420,-1.216411
3.244000,-1.794779,-1.216293
3.244500,-1.794135,-1.216172
3.245000,-1.793489,-1.216049
3.245500,-1.792841,-1.215925
3.246000,-1.792190,-1.215798
3.246500,-1.791536,-1.215669
3.247000,-1.790880,-1.215538
3.247500,-1.790222,-1.215405
3.248000,-1.789561,-1.215270
3.248500,-1.788898,-1.215133
3.249000,-1.788233,-1.214994
3.249500,-1.787565,-1.214853
3.250000,-1.786894,-1.214710
3.250500,-1.786221,-1.214565
3.251000,-1.785546,-1.214418
3.251500,-1.784868,-1.214269
3.252000,-1.784188,-1.214117
3.252500,-1.783505,-1.213964
3.253000,-1.782820,-1.213809
3.253500,-1.782133,-1.213652
3.254000,-1.781443,-1.213492
3.254500,-1.780751,-1.213331
3.255000,-1.780056,-1.213168
3.255500,-1.779359,-1.213002
3.256000,-1.778660,-1.212835
3.256500,-1.777958,-1.212666
3.257000,-1.777254,-1.212494
3.257500,-1.776547,-1.212321
3.258000,-1.775838,-1.212145
3.258500,-1.775127,-1.211968
3.259000,-1.774413,-1.211789
3.259500,-1.773697,-1.211607
3.260000,-1.772979,-1.211424
3.260500,-1.772258,-1.211239
3.261000,-1.771535,-1.211051
3.261500,-1.770809,-1.210862
3.262000,-1.770081,-1.210670
3.262500,-1.769351,-1.210477
3.263000,-1.768619,-1.210282
3.263500,-1.767884,-1.210085
3.264000,-1.767146,-1.209885
3.264500,-1.766407,-1.209684
3.265000,-1.765665,-1.209481
3.265500,-1.764921,-1.209276
3.266000,-1.764174,-1.209069
3.266500,-1.763425,-1.208859
3.267000,-1.762674,-1.208648
3.267500,-1.761920,-1.208435
3.268000,-1.761164,-1.208220
3.268500,-1.760406,-1.208003
3.269000,-1.759646,-1.207784
3.269500,-1.758883,-1.207563
3.270000,-1.758118,-1.207341
3.270500,-1.757350,-1.207116
3.271000,-1.756580,-1.206889
3.271500,-1.755808,-1.206660
3.272000,-1.755034,-1.206430
3.272500,-1.754257,-1.206197
3.273000,-1.753478,-1.205963
3.273500,-1.752697,-1.205726
3.274000,-1.751914,-1.205488
3.274500,-1.751128,-1.205247
3.275000,-1.750340,-1.205005
3.275500,-1.749550,-1.204761
3.276000,-1.748757,-1.204515
3.276500,-1.747962,-1.204267
3.277000,-1.747165,-1.204017
3.277500,-1.746366,-1.203765
3.278000,-1.745564,-1.203511
3.278500,-1.744760,-1.203255
3.279000,-1.743954,-1.202997
3.279500,-1.743146,-1.202738
3.280000,-1.742335,-1.202476
3.280500,-1.741523,-1.202213
3.281000,-1.740708,-1.201947
3.281500,-1.739890,-1.201680
3.282000,-1.739071,-1.201411
3.282500,-1.738249,-1.201140
3.283000,-1.737425,-1.200867
3.283500,-1.736599,-1.200592
3.284000,-1.735770,-1.200315
3.284500,-1.734940,-1.200037
3.285000,-1.734107,-1.199756
3.285500,-1.733272,-1.199474
3.286000,-1.732435,-1.199189
3.286500,-1.731595,-1.198903
3.287000,-1.730753,-1.198615
3.287500,-1.729910,-1.198325
3.288000,-1.729064,-1.198033
3.288500,-1.728215,-1.197739
3.289000,-1.727365,-1.197444
3.289500,-1.726512,-1.197146
3.290000,-1.725658,-1.196847
3.290500,-1.724801,-1.196546
3.291000,-1.723941,-1.196243
3.291500,-1.723080,-1.195938
3.292000,-1.722217,-1.195631
3.292500,-1.721351,-1.195322
3.293000,-1.720483,-1.195012
3.293500,-1.719613,-1.194699
3.294000,-1.718741,-1.194385
3.294500,-1.717867,-1.194069
3.295000,-1.716990,-1.193751
3.295500,-1.716112,-1.193431
3.296000,-1.715231,-1.193109
3.296500,-1.714348,-1.192786
3.297000,-1.713463,-1.192460
3.297500,-1.712576,-1.192133
3.298000,-1.711687,-1.191804
3.298500,-1.710796,-1.191473
3.299000,-1.709902,-1.191140
3.299500,-1.709007,-1.190806
3.300000,-1.708109,-1.190469
3.300500,-1.707209,-1.190131
3.301000,-1.706307,-1.189791
3.301500,-1.705403,-1.189449
3.302000,-1.704497,-1.189106
3.302500,-1.703589,-1.188760
3.303000,-1.702678,-1.188413
3.303500,-1.701766,-1.188064
3.304000,-1.700851,-1.187713
3.304500,-1.699935,-1.187360
3.305000,-1.699016,-1.187005
3.305500,-1.698095,-1.186649
3.306000,-1.697172,-1.186291
3.306500,-1.696247,-1.185930
3.307000,-1.695320,-1.185569
3.307500,-1.694391,-1.185205
3.308000,-1.693460,-1.184840
3.308500,-1.692527,-1.184472
3.309000,-1.691592,-1.184103
3.309500,-1.690654,-1.183733
3.310000,-1.689715,-1.183360
3.310500,-1.688773,-1.182986
3.311000,-1.687830,-1.182609
3.311500,-1.686884,-1.182232
3.312000,-1.685937,-1.181852
3.312500,-1.684987,-1.181470
3.313000,-1.684036,-1.181087
3.313500,-1.683082,-1.180702
3.314000,-1.682126,-1.180315
3.314500,-1.681169,-1.179926
3.315000,-1.680209,-1.179536
3.315500,-1.679247,-1.179144
3.316000,-1.678283,-1.178750
3.316500,-1.677317,-1.178354
3.317000,-1.676350,-1.177957
3.317500,-1.675380,-1.177558
3.318000,-1.674408,-1.177157
3.318500,-1.673434,-1.176754
3.319000,-1.672458,-1.176350
3.319500,-1.671481,-1.175943
3.320000,-1.670501,-1.175535
3.320500,-1.669519,-1.175126
3.321000,-1.668535,-1.174714
3.321500,-1.667550,-1.174301
3.322000,-1.666562,-1.173886
3.322500,-1.665572,-1.173470
3.323000,-1.664580,-1.173051
3.323500,-1.663587,-1.172631
3.324000,-1.662591,-1.172209
3.324500,-1.661594,-1.171786
3.325000,-1.660594,-1.171360
3.325500,-1.659593,-1.170933
3.326000,-1.658589,-1.170505
3.326500,-1.657584,-1.170074
3.327000,-1.656577,-1.169642
3.327500,-1.655567,-1.169208
3.328000,-1.654556,-1.168772
3.328500,-1.653543,-1.168335
3.329000,-1.652528,-1.167896
3.329500,-1.651511,-1.167455
3.330000,-1.650492,-1.167013
3.330500,-1.649471,-1.166569
3.331000,-1.648448,-1.166123
3.331500,-1.647424,-1.165675
3.332000,-1.646397,-1.165226
3.332500,-1.645369,-1.164775
3.333000,-1.644338,-1.164322
3.333500,-1.643306,-1.163868
3.334000,-1.642272,-1.163412
3.334500,-1.641235,-1.162954
3.335000,-1.640197,-1.162495
3.335500,-1.639158,-1.162034
3.336000,-1.638116,-1.161571
3.336500,-1.637072,-1.161107
3.337000,-1.636027,-1.160640
3.337500,-1.634979,-1.160173
3.338000,-1.633930,-1.159703
3.338500,-1.632879,-1.159232
3.339000,-1.631825,-1.158759
3.339500,-1.630771,-1.158285
3.340000,-1.629714,-1.157809
3.340500,-1.628655,-1.157331
3.341000,-1.627595,-1.156852
3.341500,-1.626532,-1.156370
3.342000,-1.625468,-1.155888
3.342500,-1.624402,-1.155403
3.343000,-1.623334,-1.154917
3.343500,-1.622264,-1.154430
3.344000,-1.621193,-1.153940
3.344500,-1.620119,-1.153449
3.345000,-1.619044,-1.152957
3.345500,-1.617967,-1.152462
3.346000,-1.616888,-1.151966
3.346500,-1.615807,-1.151469
3.347000,-1.614725,-1.150970
3.347500,-1.613641,-1.150469
3.348000,-1.612554,-1.149966
3.348500,-1.611466,-1.149462
3.349000,-1.610377,-1.148957
3.349500,-1.609285,-1.148449
3.350000,-1.608192,-1.147941
3.350500,-1.607097,-1.147430
3.351000,-1.606000,-1.146918
3.351500,-1.604901,-1.146404
3.352000,-1.603800,-1.145889
3.352500,-1.602698,-1.145372
3.353000,-1.601594,-1.144853
3.353500,-1.600488,-1.144333
3.354000,-1.599380,-1.143811
3.354500,-1.598271,-1.143288
3.355000,-1.597160,-1.142763
3.355500,-1.596047,-1.142236
3.356000,-1.594932,-1.141708
3.356500,-1.593815,-1.141178
3.357000,-1.592697,-1.140647
3.357500,-1.591577,-1.140114
3.358000,-1.590455,-1.139579
3.358500,-1.589332,-1.139043
3.359000,-1.588207,-1.138505
3.359500,-1.587080,-1.137966
3.360000,-1.585951,-1.137425
3.360500,-1.584821,-1.136883
3.361000,-1.583688,-1.136339
3.361500,-1.582555,-1.135793
3.362000,-1.581419,-1.135246
3.362500,-1.580282,-1.134697
3.363000,-1.579143,-1.134147
3.363500,-1.578002,-1.133595
3.364000,-1.576859,-1.133042
3.364500,-1.575715,-1.132487
3.365000,-1.574569,-1.131931
3.365500,-1.573422,-1.131372
3.366000,-1.572272,-1.130813
3.366500,-1.571121,-1.130252
3.367000,-1.569969,-1.129689
3.367500,-1.568814,-1.129125
3.368000,-1.567658,-1.128559
3.368500,-1.566501,-1.127992
3.369000,-1.565341,-1.127423
3.369500,-1.564180,-1.126852
3.370000,-1.563017,-1.126280
3.370500,-1.561853,-1.125707
3.371000,-1.560687,-1.125132
3.371500,-1.559519,-1.124555
3.372000,-1.558350,-1.123977
3.372500,-1.557179,-1.123398
3.373000,-1.556006,-1.122817
3.373500,-1.554832,-1.122234
3.374000,-1.553656,-1.121650
3.374500,-1.552478,-1.121064
3.375000,-1.551299,-1.120477
3.375500,-1.550118,-1.119889
3.376000,-1.548935,-1.119298
3.376500,-1.547751,-1.118707
3.377000,-1.546565,-1.118114
3.377500,-1.545378,-1.117519
3.378000,-1.544188,-1.116923
3.378500,-1.542998,-1.116325
3.379000,-1.541805,-1.115726
3.379500,-1.540612,-1.115125
3.380000,-1.539416,-1.114523
3.380500,-1.538219,-1.113920
3.381000,-1.537020,-1.113314
3.381500,-1.535820,-1.112708
3.382000,-1.534618,-1.112100
3.382500,-1.533414,-1.111490
3.383000,-1.532209,-1.110879
3.383500,-1.531002,-1.110267
3.384000,-1.529794,-1.109653
3.384500,-1.528584,-1.109037
3.385000,-1.527373,-1.108420
3.385500,-1.526160,-1.107802
3.386000,-1.524945,-1.107182
3.386500,-1.523729,-1.106561
3.387000,-1.522511,-1.105938
3.387500,-1.521292,-1.105314
