time(s),human_ankle_torque(Nm),exo_ankle_torque(Nm),ankle_gravity_torque(Nm)
0.368000,0.000000,-41.067457,-26.203725
0.368500,0.000000,-41.067290,-26.212121
0.369000,0.000000,-41.067062,-26.220470
0.369500,0.000000,-41.066774,-26.228772
0.370000,0.000000,-41.066425,-26.237026
0.370500,0.000000,-41.066016,-26.245233
0.371000,0.000000,-41.065547,-26.253392
0.371500,0.000000,-41.065017,-26.261504
0.372000,0.000000,-41.064426,-26.269569
0.372500,0.000000,-41.063776,-26.277587
0.373000,0.000000,-41.063065,-26.285557
0.373500,0.000000,-41.062294,-26.293480
0.374000,0.000000,-41.061463,-26.301356
0.374500,0.000000,-41.060571,-26.309185
0.375000,0.000000,-41.059620,-26.316967
0.375500,0.000000,-41.058609,-26.324702
0.376000,0.000000,-41.057537,-26.332389
0.376500,0.000000,-41.056406,-26.340030
0.377000,0.000000,-41.055215,-26.347624
0.377500,0.000000,-41.053964,-26.355171
0.378000,0.000000,-41.052653,-26.362671
0.378500,0.000000,-41.051283,-26.370124
0.379000,0.000000,-41.049853,-26.377530
0.379500,0.000000,-41.048363,-26.384889
0.380000,0.000000,-41.046814,-26.392202
0.380500,0.000000,-41.045205,-26.399468
0.381000,0.000000,-41.043537,-26.406687
0.381500,0.000000,-41.041809,-26.413860
0.382000,0.000000,-41.040022,-26.420985
0.382500,0.000000,-41.038175,-26.428065
0.383000,0.000000,-41.036269,-26.435097
0.383500,0.000000,-41.034304,-26.442084
0.384000,0.000000,-41.032280,-26.449023
0.384500,0.000000,-41.030197,-26.455916
0.385000,0.000000,-41.028054,-26.462763
0.385500,0.000000,-41.025852,-26.469564
0.386000,0.000000,-41.023592,-26.476317
0.386500,0.000000,-41.021272,-26.483025
0.387000,0.000000,-41.018894,-26.489686
0.387500,0.000000,-41.016457,-26.496301
0.388000,0.000000,-41.013960,-26.502870
0.388500,0.000000,-41.011405,-26.509393
0.389000,0.000000,-41.008792,-26.515869
0.389500,0.000000,-41.006120,-26.522299
0.390000,0.000000,-41.003389,-26.528684
0.390500,0.000000,-41.000599,-26.535022
0.391000,0.000000,-40.997751,-26.541314
0.391500,0.000000,-40.994845,-26.547560
0.392000,0.000000,-40.991880,-26.553760
0.392500,0.000000,-40.988856,-26.559914
0.393000,0.000000,-40.985775,-26.566022
0.393500,0.000000,-40.982635,-26.572084
0.394000,0.000000,-40.979437,-26.578100
0.394500,0.000000,-40.976181,-26.584071
0.395000,0.000000,-40.972866,-26.589996
0.395500,0.000000,-40.969494,-26.595875
0.396000,0.000000,-40.966063,-26.601708
0.396500,0.000000,-40.962575,-26.607496
0.397000,0.000000,-40.959028,-26.613238
0.397500,0.000000,-40.955424,-26.618934
0.398000,0.000000,-40.951762,-26.624585
0.398500,0.000000,-40.948042,-26.630190
0.399000,0.000000,-40.944264,-26.635750
0.399500,0.000000,-40.940429,-26.641264
0.400000,0.000000,-40.936536,-26.646733
0.400500,0.000000,-40.932586,-26.652157
0.401000,0.000000,-40.928578,-26.657535
0.401500,0.000000,-40.924512,-26.662867
0.402000,0.000000,-40.920389,-26.668155
0.402500,0.000000,-40.916209,-26.673397
0.403000,0.000000,-40.911972,-26.678594
0.403500,0.000000,-40.907677,-26.683745
0.404000,0.000000,-40.903325,-26.688852
0.404500,0.000000,-40.898915,-26.693913
0.405000,0.000000,-40.894449,-26.698929
0.405500,0.000000,-40.889926,-26.703900
0.406000,0.000000,-40.885345,-26.708826
0.406500,0.000000,-40.880708,-26.713707
0.407000,0.000000,-40.876014,-26.718543
0.407500,0.000000,-40.871262,-26.723334
0.408000,0.000000,-40.866455,-26.728081
0.408500,0.000000,-40.861590,-26.732782
0.409000,0.000000,-40.856668,-26.737438
0.409500,0.000000,-40.851690,-26.742050
0.410000,0.000000,-40.846656,-26.746617
0.410500,0.000000,-40.841564,-26.751139
0.411000,0.000000,-40.836417,-26.755617
0.411500,0.000000,-40.831213,-26.760049
0.412000,0.000000,-40.825952,-26.764437
0.412500,0.000000,-40.820635,-26.768781
0.413000,0.000000,-40.815262,-26.773080
0.413500,0.000000,-40.809833,-26.777334
0.414000,0.000000,-40.804347,-26.781544
0.414500,0.000000,-40.798805,-26.785710
0.415000,0.000000,-40.793208,-26.789831
0.415500,0.000000,-40.787554,-26.793907
0.416000,0.000000,-40.781844,-26.797940
0.416500,0.000000,-40.776078,-26.801927
0.417000,0.000000,-40.770257,-26.805871
0.417500,0.000000,-40.764379,-26.809770
0.418000,0.000000,-40.758446,-26.813626
0.418500,0.000000,-40.752457,-26.817436
0.419000,0.000000,-40.746413,-26.821203
0.419500,0.000000,-40.740313,-26.824926
0.420000,0.000000,-40.734157,-26.828604
0.420500,0.000000,-40.727946,-26.832239
0.421000,0.000000,-40.721680,-26.835829
0.421500,0.000000,-40.715358,-26.839376
0.422000,0.000000,-40.708980,-26.842878
0.422500,0.000000,-40.702548,-26.846337
0.423000,0.000000,-40.696060,-26.849752
0.423500,0.000000,-40.689517,-26.853123
0.424000,0.000000,-40.682919,-26.856450
0.424500,0.000000,-40.676266,-26.859733
0.425000,0.000000,-40.669558,-26.862972
0.425500,0.000000,-40.662795,-26.866168
0.426000,0.000000,-40.655977,-26.869320
0.426500,0.000000,-40.649104,-26.872429
0.427000,0.000000,-40.642176,-26.875494
0.427500,0.000000,-40.635194,-26.878515
0.428000,0.000000,-40.628157,-26.881493
0.428500,0.000000,-40.621065,-26.884427
0.429000,0.000000,-40.613918,-26.887318
0.429500,0.000000,-40.606718,-26.890165
0.430000,0.000000,-40.599462,-26.892969
0.430500,0.000000,-40.592153,-26.895730
0.431000,0.000000,-40.584789,-26.898447
0.431500,0.000000,-40.577370,-26.901121
0.432000,0.000000,-40.569898,-26.903752
0.432500,0.000000,-40.562371,-26.906339
0.433000,0.000000,-40.554790,-26.908883
0.433500,0.000000,-40.547155,-26.911385
0.434000,0.000000,-40.539466,-26.913843
0.434500,0.000000,-40.531722,-26.916258
0.435000,0.000000,-40.523925,-26.918629
0.435500,0.000000,-40.516075,-26.920958
0.436000,0.000000,-40.508170,-26.923244
0.436500,0.000000,-40.500211,-26.925487
0.437000,0.000000,-40.492199,-26.927687
0.437500,0.000000,-40.484134,-26.929844
0.438000,0.000000,-40.476014,-26.931959
0.438500,0.000000,-40.467841,-26.934030
0.439000,0.000000,-40.459615,-26.936059
0.439500,0.000000,-40.451335,-26.938045
0.440000,0.000000,-40.443002,-26.939988
0.440500,0.000000,-40.434615,-26.941889
0.441000,0.000000,-40.426175,-26.943747
0.441500,0.000000,-40.417682,-26.945562
0.442000,0.000000,-40.409136,-26.947335
0.442500,0.000000,-40.400537,-26.949066
0.443000,0.000000,-40.391885,-26.950754
0.443500,0.000000,-40.383180,-26.952399
0.444000,0.000000,-40.374421,-26.954002
0.444500,0.000000,-40.365610,-26.955563
0.445000,0.000000,-40.356747,-26.957081
0.445500,0.000000,-40.347830,-26.958557
0.446000,0.000000,-40.338861,-26.959991
0.446500,0.000000,-40.329839,-26.961382
0.447000,0.000000,-40.320764,-26.962732
0.447500,0.000000,-40.311637,-26.964039
0.448000,0.000000,-40.302457,-26.965304
0.448500,0.000000,-40.293225,-26.966527
0.449000,0.000000,-40.283941,-26.967708
0.449500,0.000000,-40.274604,-26.968846
0.450000,0.000000,-40.265215,-26.969943
0.450500,0.000000,-40.255774,-26.970998
0.451000,0.000000,-40.246281,-26.972011
0.451500,0.000000,-40.236736,-26.972982
0.452000,0.000000,-40.227138,-26.973912
0.452500,0.000000,-40.217489,-26.974799
0.453000,0.000000,-40.207788,-26.975645
0.453500,0.000000,-40.198035,-26.976449
0.454000,0.000000,-40.188230,-26.977211
0.454500,0.000000,-40.178373,-26.977932
0.455000,0.000000,-40.168465,-26.978611
0.455500,0.000000,-40.158505,-26.979248
0.456000,0.000000,-40.148493,-26.979844
0.456500,0.000000,-40.138430,-26.980398
0.457000,0.000000,-40.128316,-26.980911
0.457500,0.000000,-40.118150,-26.981382
0.458000,0.000000,-40.107933,-26.981812
0.458500,0.000000,-40.097664,-26.982201
0.459000,0.000000,-40.087344,-26.982548
0.459500,0.000000,-40.076973,-26.982854
0.460000,0.000000,-40.066551,-26.983119
0.460500,0.000000,-40.056078,-26.983342
0.461000,0.000000,-40.045554,-26.983525
0.461500,0.000000,-40.034979,-26.983666
0.462000,0.000000,-40.024353,-26.983766
0.462500,0.000000,-40.013676,-26.983825
0.463000,0.000000,-40.002949,-26.983843
0.463500,0.000000,-39.992171,-26.983819
0.464000,0.000000,-39.981342,-26.983755
0.464500,0.000000,-39.970462,-26.983650
0.465000,0.000000,-39.959532,-26.983504
0.465500,0.000000,-39.948552,-26.983317
0.466000,0.000000,-39.937521,-26.983090
0.466500,0.000000,-39.926439,-26.982821
0.467000,0.000000,-39.915308,-26.982512
0.467500,0.000000,-39.904126,-26.982162
0.468000,0.000000,-39.892894,-26.981772
0.468500,0.000000,-39.881612,-26.981341
0.469000,0.000000,-39.870279,-26.980869
0.469500,0.000000,-39.858897,-26.980356
0.470000,0.000000,-39.847465,-26.979803
0.470500,0.000000,-39.835983,-26.979210
0.471000,0.000000,-39.824451,-26.978576
0.471500,0.000000,-39.812869,-26.977902
0.472000,0.000000,-39.801237,-26.977187
0.472500,0.000000,-39.789556,-26.976432
0.473000,0.000000,-39.777825,-26.975637
0.473500,0.000000,-39.766045,-26.974801
0.474000,0.000000,-39.754215,-26.973925
0.474500,0.000000,-39.742336,-26.973009
0.475000,0.000000,-39.730407,-26.972053
0.475500,0.000000,-39.718429,-26.971056
0.476000,0.000000,-39.706402,-26.970020
0.476500,0.000000,-39.694326,-26.968943
0.477000,0.000000,-39.682200,-26.967827
0.477500,0.000000,-39.670025,-26.966670
0.478000,0.000000,-39.657802,-26.965474
0.478500,0.000000,-39.645529,-26.964237
0.479000,0.000000,-39.633207,-26.962961
0.479500,0.000000,-39.620837,-26.961645
0.480000,0.000000,-39.608418,-26.960289
0.480500,0.000000,-39.595950,-26.958893
0.481000,0.000000,-39.583433,-26.957458
0.481500,0.000000,-39.570868,-26.955983
0.482000,0.000000,-39.558254,-26.954468
0.482500,0.000000,-39.545592,-26.952914
0.483000,0.000000,-39.532881,-26.951320
0.483500,0.000000,-39.520122,-26.949687
0.484000,0.000000,-39.507315,-26.948014
0.484500,0.000000,-39.494459,-26.946301
0.485000,0.000000,-39.481555,-26.944550
0.485500,0.000000,-39.468603,-26.942758
0.486000,0.000000,-39.455603,-26.940928
0.486500,0.000000,-39.442555,-26.939058
0.487000,0.000000,-39.429459,-26.937149
0.487500,0.000000,-39.416315,-26.935201
0.488000,0.000000,-39.403123,-26.933213
0.488500,0.000000,-39.389884,-26.931186
0.489000,0.000000,-39.376596,-26.929120
0.489500,0.000000,-39.363261,-26.927015
0.490000,0.000000,-39.349879,-26.924871
0.490500,0.000000,-39.336448,-26.922688
0.491000,0.000000,-39.322971,-26.920467
0.491500,0.000000,-39.309446,-26.918206
0.492000,0.000000,-39.295873,-26.915906
0.492500,0.000000,-39.282254,-26.913567
0.493000,0.000000,-39.268587,-26.911190
0.493500,0.000000,-39.254872,-26.908773
0.494000,0.000000,-39.241111,-26.906318
0.494500,0.000000,-39.227303,-26.903825
0.495000,0.000000,-39.213447,-26.901292
0.495500,0.000000,-39.199545,-26.898721
0.496000,0.000000,-39.185596,-26.896112
0.496500,0.000000,-39.171599,-26.893463
0.497000,0.000000,-39.157557,-26.890777
0.497500,0.000000,-39.143467,-26.888051
0.498000,0.000000,-39.129331,-26.885288
0.498500,0.000000,-39.115148,-26.882486
0.499000,0.000000,-39.100919,-26.879645
0.499500,0.000000,-39.086643,-26.876766
0.500000,0.000000,-39.072321,-26.873849
0.500500,0.000000,-39.057952,-26.870894
0.501000,0.000000,-39.043537,-26.867901
0.501500,0.000000,-39.029076,-26.864869
0.502000,0.000000,-39.014569,-26.861799
0.502500,0.000000,-39.000015,-26.858691
0.503000,0.000000,-38.985416,-26.855545
0.503500,0.000000,-38.970770,-26.852361
0.504000,0.000000,-38.956079,-26.849139
0.504500,0.000000,-38.941342,-26.845879
0.505000,0.000000,-38.926559,-26.842581
0.505500,0.000000,-38.911730,-26.839245
0.506000,0.000000,-38.896856,-26.835872
0.506500,0.000000,-38.881935,-26.832460
0.507000,0.000000,-38.866970,-26.829011
0.507500,0.000000,-38.851959,-26.825524
0.508000,0.000000,-38.836902,-26.821999
0.508500,0.000000,-38.821800,-26.818437
0.509000,0.000000,-38.806653,-26.814837
0.509500,0.000000,-38.791460,-26.811200
0.510000,0.000000,-38.776222,-26.807525
0.510500,0.000000,-38.760939,-26.803812
0.511000,0.000000,-38.745611,-26.800063
0.511500,0.000000,-38.730238,-26.796275
0.512000,0.000000,-38.714820,-26.792451
0.512500,0.000000,-38.699357,-26.788588
0.513000,0.000000,-38.683849,-26.784689
0.513500,0.000000,-38.668297,-26.780753
0.514000,0.000000,-38.652699,-26.776779
0.514500,0.000000,-38.637057,-26.772768
0.515000,0.000000,-38.621371,-26.768719
0.515500,0.000000,-38.605640,-26.764634
0.516000,0.000000,-38.589864,-26.760512
0.516500,0.000000,-38.574044,-26.756352
0.517000,0.000000,-38.558180,-26.752156
0.517500,0.000000,-38.542271,-26.747923
0.518000,0.000000,-38.526318,-26.743653
0.518500,0.000000,-38.510321,-26.739345
0.519000,0.000000,-38.494280,-26.735001
0.519500,0.000000,-38.478195,-26.730621
0.520000,0.000000,-38.462066,-26.726203
0.520500,0.000000,-38.445892,-26.721749
0.521000,0.000000,-38.429675,-26.717258
0.521500,0.000000,-38.413415,-26.712730
0.522000,0.000000,-38.397110,-26.708166
0.522500,0.000000,-38.380762,-26.703565
0.523000,0.000000,-38.364370,-26.698928
0.523500,0.000000,-38.347935,-26.694254
0.524000,0.000000,-38.331456,-26.689544
0.524500,0.000000,-38.314933,-26.684797
0.525000,0.000000,-38.298368,-26.680014
0.525500,0.000000,-38.281758,-26.675195
0.526000,0.000000,-38.265106,-26.670339
0.526500,0.000000,-38.248411,-26.665448
0.527000,0.000000,-38.231672,-26.660519
0.527500,0.000000,-38.214890,-26.655555
0.528000,0.000000,-38.198065,-26.650555
0.528500,0.000000,-38.181198,-26.645518
0.529000,0.000000,-38.164287,-26.640445
0.529500,0.000000,-38.147334,-26.635337
0.530000,0.000000,-38.130338,-26.630192
0.530500,0.000000,-38.113299,-26.625012
0.531000,0.000000,-38.096217,-26.619795
0.531500,0.000000,-38.079093,-26.614543
0.532000,0.000000,-38.061926,-26.609255
0.532500,0.000000,-38.044717,-26.603931
0.533000,0.000000,-38.027466,-26.598571
0.533500,0.000000,-38.010172,-26.593175
0.534000,0.000000,-37.992836,-26.587744
0.534500,0.000000,-37.975458,-26.582278
0.535000,0.000000,-37.958037,-26.576775
0.535500,0.000000,-37.940575,-26.571237
0.536000,0.000000,-37.923070,-26.565664
0.536500,0.000000,-37.905523,-26.560055
0.537000,0.000000,-37.887935,-26.554411
0.537500,0.000000,-37.870305,-26.548731
0.538000,0.000000,-37.852633,-26.543016
0.538500,0.000000,-37.834919,-26.537266
0.539000,0.000000,-37.817163,-26.531480
0.539500,0.000000,-37.799366,-26.525659
0.540000,0.000000,-37.781528,-26.519803
0.540500,0.000000,-37.763647,-26.513912
0.541000,0.000000,-37.745726,-26.507985
0.541500,0.000000,-37.727763,-26.502024
0.542000,0.000000,-37.709759,-26.496027
0.542500,0.000000,-37.691714,-26.489996
0.543000,0.000000,-37.673627,-26.483929
0.543500,0.000000,-37.655499,-26.477828
0.544000,0.000000,-37.637331,-26.471691
0.544500,0.000000,-37.619121,-26.465520
0.545000,0.000000,-37.600871,-26.459314
0.545500,0.000000,-37.582579,-26.453074
0.546000,0.000000,-37.564247,-26.446798
0.546500,0.000000,-37.545874,-26.440488
0.547000,0.000000,-37.527460,-26.434143
0.547500,0.000000,-37.509006,-26.427764
0.548000,0.000000,-37.490511,-26.421350
0.548500,0.000000,-37.471976,-26.414901
0.549000,0.000000,-37.453400,-26.408418
0.549500,0.000000,-37.434784,-26.401901
0.550000,0.000000,-37.416128,-26.395349
0.550500,0.000000,-37.397431,-26.388762
0.551000,0.000000,-37.378695,-26.382142
0.551500,0.000000,-37.359918,-26.375487
0.552000,0.000000,-37.341101,-26.368798
0.552500,0.000000,-37.322244,-26.362075
0.553000,0.000000,-37.303347,-26.355317
0.553500,0.000000,-37.284410,-26.348525
0.554000,0.000000,-37.265434,-26.341700
0.554500,0.000000,-37.246417,-26.334840
0.555000,0.000000,-37.227361,-26.327946
0.555500,0.000000,-37.208266,-26.321018
0.556000,0.000000,-37.189131,-26.314056
0.556500,0.000000,-37.169956,-26.307061
0.557000,0.000000,-37.150742,-26.300031
0.557500,0.000000,-37.131489,-26.292968
0.558000,0.000000,-37.112196,-26.285871
0.558500,0.000000,-37.092864,-26.278740
0.559000,0.000000,-37.073493,-26.271576
0.559500,0.000000,-37.054083,-26.264377
0.560000,0.000000,-37.034633,-26.257146
0.560500,0.000000,-37.015145,-26.249880
0.561000,0.000000,-36.995618,-26.242581
0.561500,0.000000,-36.976052,-26.235249
0.562000,0.000000,-36.956447,-26.227883
0.562500,0.000000,-36.936803,-26.220484
0.563000,0.000000,-36.917120,-26.213051
0.563500,0.000000,-36.897399,-26.205585
0.564000,0.000000,-36.877640,-26.198086
