time(s),hip_angle(deg),hip_velocity(deg/s)
3.889000,0.017033,-0.244995
3.889500,0.016911,-0.244892
3.890000,0.016789,-0.244789
3.890500,0.016666,-0.244685
3.891000,0.016544,-0.244581
3.891500,0.016422,-0.244476
3.892000,0.016299,-0.244372
3.892500,0.016177,-0.244267
3.893000,0.016055,-0.244162
3.893500,0.015933,-0.244056
3.894000,0.015811,-0.243951
3.894500,0.015689,-0.243845
3.895000,0.015567,-0.243738
3.895500,0.015446,-0.243632
3.896000,0.015324,-0.243525
3.896500,0.015202,-0.243418
3.897000,0.015081,-0.243311
3.897500,0.014959,-0.243203
3.898000,0.014837,-0.243095
3.898500,0.014716,-0.242987
3.899000,0.014594,-0.242879
3.899500,0.014473,-0.242770
3.900000,0.014352,-0.242661
3.900500,0.014230,-0.242552
3.901000,0.014109,-0.242442
3.901500,0.013988,-0.242333
3.902000,0.013867,-0.242223
3.902500,0.013746,-0.242112
3.903000,0.013625,-0.242002
3.903500,0.013504,-0.241891
3.904000,0.013383,-0.241780
3.904500,0.013262,-0.241669
3.905000,0.013141,-0.241557
3.905500,0.013021,-0.241445
3.906000,0.012900,-0.241333
3.906500,0.012779,-0.241221
3.907000,0.012659,-0.241108
3.907500,0.012538,-0.240995
3.908000,0.012418,-0.240882
3.908500,0.012298,-0.240769
3.909000,0.012177,-0.240655
3.909500,0.012057,-0.240541
3.910000,0.011937,-0.240427
3.910500,0.011817,-0.240313
3.911000,0.011697,-0.240198
3.911500,0.011576,-0.240083
3.912000,0.011456,-0.239968
3.912500,0.011337,-0.239852
3.913000,0.011217,-0.239736
3.913500,0.011097,-0.239620
3.914000,0.010977,-0.239504
3.914500,0.010857,-0.239388
3.915000,0.010738,-0.239271
3.915500,0.010618,-0.239154
3.916000,0.010499,-0.239037
3.916500,0.010379,-0.238919
3.917000,0.010260,-0.238801
3.917500,0.010141,-0.238683
3.918000,0.010021,-0.238565
3.918500,0.009902,-0.238447
3.919000,0.009783,-0.238328
3.919500,0.009664,-0.238209
3.920000,0.009545,-0.238090
3.920500,0.009426,-0.237970
3.921000,0.009307,-0.237850
3.921500,0.009188,-0.237730
3.922000,0.009069,-0.237610
3.922500,0.008950,-0.237489
3.923000,0.008832,-0.237369
3.923500,0.008713,-0.237248
3.924000,0.008594,-0.237126
3.924500,0.008476,-0.237005
3.925000,0.008358,-0.236883
3.925500,0.008239,-0.236761
3.926000,0.008121,-0.236639
3.926500,0.008003,-0.236516
3.927000,0.007884,-0.236394
3.927500,0.007766,-0.236271
3.928000,0.007648,-0.236147
3.928500,0.007530,-0.236024
3.929000,0.007412,-0.235900
3.929500,0.007294,-0.235776
3.930000,0.007177,-0.235652
3.930500,0.007059,-0.235527
3.931000,0.006941,-0.235403
3.931500,0.006823,-0.235278
3.932000,0.006706,-0.235153
3.932500,0.006588,-0.235027
3.933000,0.006471,-0.234902
3.933500,0.006353,-0.234776
3.934000,0.006236,-0.234649
3.934500,0.006119,-0.234523
3.935000,0.006002,-0.234396
3.935500,0.005885,-0.234270
3.936000,0.005767,-0.234143
3.936500,0.005650,-0.234015
3.937000,0.005534,-0.233888
3.937500,0.005417,-0.233760
3.938000,0.005300,-0.233632
3.938500,0.005183,-0.233503
3.939000,0.005066,-0.233375
3.939500,0.004950,-0.233246
3.940000,0.004833,-0.233117
3.940500,0.004717,-0.232988
3.941000,0.004600,-0.232859
3.941500,0.004484,-0.232729
3.942000,0.004368,-0.232599
3.942500,0.004251,-0.232469
3.943000,0.004135,-0.232338
3.943500,0.004019,-0.232208
3.944000,0.003903,-0.232077
3.944500,0.003787,-0.231946
3.945000,0.003671,-0.231814
3.945500,0.003555,-0.231683
3.946000,0.003440,-0.231551
3.946500,0.003324,-0.231419
3.947000,0.003208,-0.231287
3.947500,0.003093,-0.231154
3.948000,0.002977,-0.231022
3.948500,0.002862,-0.230889
3.949000,0.002746,-0.230756
3.949500,0.002631,-0.230622
3.950000,0.002516,-0.230489
3.950500,0.002401,-0.230355
3.951000,0.002285,-0.230221
3.951500,0.002170,-0.230086
3.952000,0.002055,-0.229952
3.952500,0.001941,-0.229817
3.953000,0.001826,-0.229682
3.953500,0.001711,-0.229547
3.954000,0.001596,-0.229412
3.954500,0.001482,-0.229276
3.955000,0.001367,-0.229140
3.955500,0.001253,-0.229004
3.956000,0.001138,-0.228868
3.956500,0.001024,-0.228731
3.957000,0.000909,-0.228594
3.957500,0.000795,-0.228457
3.958000,0.000681,-0.228320
3.958500,0.000567,-0.228183
3.959000,0.000453,-0.228045
3.959500,0.000339,-0.227907
3.960000,0.000225,-0.227769
3.960500,0.000111,-0.227631
3.961000,-0.000002,-0.227492
3.961500,-0.000116,-0.227354
3.962000,-0.000230,-0.227215
3.962500,-0.000343,-0.227076
3.963000,-0.000457,-0.226936
3.963500,-0.000570,-0.226797
3.964000,-0.000683,-0.226657
3.964500,-0.000797,-0.226517
3.965000,-0.000910,-0.226377
3.965500,-0.001023,-0.226236
3.966000,-0.001136,-0.226095
3.966500,-0.001249,-0.225955
3.967000,-0.001362,-0.225813
3.967500,-0.001475,-0.225672
3.968000,-0.001588,-0.225531
3.968500,-0.001700,-0.225389
3.969000,-0.001813,-0.225247
3.969500,-0.001925,-0.225105
3.970000,-0.002038,-0.224962
3.970500,-0.002150,-0.224820
3.971000,-0.002263,-0.224677
3.971500,-0.002375,-0.224534
3.972000,-0.002487,-0.224391
3.972500,-0.002599,-0.224247
3.973000,-0.002711,-0.224104
3.973500,-0.002823,-0.223960
3.974000,-0.002935,-0.223816
3.974500,-0.003047,-0.223672
3.975000,-0.003159,-0.223527
3.975500,-0.003271,-0.223382
3.976000,-0.003382,-0.223237
3.976500,-0.003494,-0.223092
3.977000,-0.003605,-0.222947
3.977500,-0.003717,-0.222802
3.978000,-0.003828,-0.222656
3.978500,-0.003939,-0.222510
3.979000,-0.004050,-0.222364
3.979500,-0.004161,-0.222218
3.980000,-0.004272,-0.222071
3.980500,-0.004383,-0.221924
3.981000,-0.004494,-0.221777
3.981500,-0.004605,-0.221630
3.982000,-0.004716,-0.221483
3.982500,-0.004827,-0.221335
3.983000,-0.004937,-0.221188
3.983500,-0.005048,-0.221040
3.984000,-0.005158,-0.220892
3.984500,-0.005268,-0.220743
3.985000,-0.005379,-0.220595
3.985500,-0.005489,-0.220446
3.986000,-0.005599,-0.220297
3.986500,-0.005709,-0.220148
3.987000,-0.005819,-0.219999
3.987500,-0.005929,-0.219849
3.988000,-0.006039,-0.219699
3.988500,-0.006149,-0.219549
3.989000,-0.006258,-0.219399
3.989500,-0.006368,-0.219249
3.990000,-0.006478,-0.219098
3.990500,-0.006587,-0.218948
3.991000,-0.006696,-0.218797
3.991500,-0.006806,-0.218646
3.992000,-0.006915,-0.218494
3.992500,-0.007024,-0.218343
3.993000,-0.007133,-0.218191
3.993500,-0.007242,-0.218039
3.994000,-0.007351,-0.217887
3.994500,-0.007460,-0.217735
3.995000,-0.007569,-0.217583
3.995500,-0.007678,-0.217430
3.996000,-0.007786,-0.217277
3.996500,-0.007895,-0.217124
3.997000,-0.008003,-0.216971
3.997500,-0.008112,-0.216817
3.998000,-0.008220,-0.216664
3.998500,-0.008328,-0.216510
3.999000,-0.008437,-0.216356
3.999500,-0.008545,-0.216202
4.000000,-0.008653,-0.216048
4.000500,-0.008761,-0.215893
4.001000,-0.008868,-0.215738
4.001500,-0.008976,-0.215583
4.002000,-0.009084,-0.215428
4.002500,-0.009192,-0.215273
4.003000,-0.009299,-0.215118
4.003500,-0.009407,-0.214962
4.004000,-0.009514,-0.214806
4.004500,-0.009621,-0.214650
4.005000,-0.009729,-0.214494
4.005500,-0.009836,-0.214337
4.006000,-0.009943,-0.214181
4.006500,-0.010050,-0.214024
4.007000,-0.010157,-0.213867
4.007500,-0.010264,-0.213710
4.008000,-0.010370,-0.213553
4.008500,-0.010477,-0.213395
4.009000,-0.010584,-0.213238
4.009500,-0.010690,-0.213080
4.010000,-0.010797,-0.212922
4.010500,-0.010903,-0.212764
4.011000,-0.011009,-0.212605
4.011500,-0.011116,-0.212447
4.012000,-0.011222,-0.212288
4.012500,-0.011328,-0.212129
4.013000,-0.011434,-0.211970
4.013500,-0.011540,-0.211811
4.014000,-0.011646,-0.211651
4.014500,-0.011751,-0.211492
4.015000,-0.011857,-0.211332
4.015500,-0.011963,-0.211172
4.016000,-0.012068,-0.211012
4.016500,-0.012174,-0.210851
4.017000,-0.012279,-0.210691
4.017500,-0.012384,-0.210530
4.018000,-0.012489,-0.210369
4.018500,-0.012594,-0.210208
4.019000,-0.012699,-0.210047
4.019500,-0.012804,-0.209886
4.020000,-0.012909,-0.209724
4.020500,-0.013014,-0.209562
4.021000,-0.013119,-0.209401
4.021500,-0.013223,-0.209238
4.022000,-0.013328,-0.209076
4.022500,-0.013432,-0.208914
4.023000,-0.013537,-0.208751
4.023500,-0.013641,-0.208589
4.024000,-0.013745,-0.208426
4.024500,-0.013849,-0.208263
4.025000,-0.013953,-0.208099
4.025500,-0.014057,-0.207936
4.026000,-0.014161,-0.207772
4.026500,-0.014265,-0.207609
4.027000,-0.014369,-0.207445
4.027500,-0.014472,-0.207281
4.028000,-0.014576,-0.207116
4.028500,-0.014679,-0.206952
4.029000,-0.014783,-0.206787
4.029500,-0.014886,-0.206623
4.030000,-0.014989,-0.206458
4.030500,-0.015093,-0.206293
4.031000,-0.015196,-0.206127
4.031500,-0.015299,-0.205962
4.032000,-0.015402,-0.205796
4.032500,-0.015504,-0.205631
4.033000,-0.015607,-0.205465
4.033500,-0.015710,-0.205299
4.034000,-0.015812,-0.205133
4.034500,-0.015915,-0.204966
4.035000,-0.016017,-0.204800
4.035500,-0.016119,-0.204633
4.036000,-0.016222,-0.204466
4.036500,-0.016324,-0.204299
4.037000,-0.016426,-0.204132
4.037500,-0.016528,-0.203965
4.038000,-0.016630,-0.203797
4.038500,-0.016732,-0.203629
4.039000,-0.016833,-0.203462
4.039500,-0.016935,-0.203294
4.040000,-0.017037,-0.203126
4.040500,-0.017138,-0.202957
4.041000,-0.017239,-0.202789
4.041500,-0.017341,-0.202620
4.042000,-0.017442,-0.202452
4.042500,-0.017543,-0.202283
4.043000,-0.017644,-0.202114
4.043500,-0.017745,-0.201944
4.044000,-0.017846,-0.201775
4.044500,-0.017947,-0.201606
4.045000,-0.018048,-0.201436
4.045500,-0.018148,-0.201266
4.046000,-0.018249,-0.201096
4.046500,-0.018349,-0.200926
4.047000,-0.018450,-0.200756
4.047500,-0.018550,-0.200585
4.048000,-0.018650,-0.200415
4.048500,-0.018750,-0.200244
4.049000,-0.018850,-0.200073
4.049500,-0.018950,-0.199902
4.050000,-0.019050,-0.199731
4.050500,-0.019150,-0.199560
4.051000,-0.019250,-0.199388
4.051500,-0.019349,-0.199217
4.052000,-0.019449,-0.199045
4.052500,-0.019548,-0.198873
4.053000,-0.019647,-0.198701
4.053500,-0.019747,-0.198529
4.054000,-0.019846,-0.198356
4.054500,-0.019945,-0.198184
4.055000,-0.020044,-0.198011
4.055500,-0.020143,-0.197838
4.056000,-0.020242,-0.197665
4.056500,-0.020340,-0.197492
4.057000,-0.020439,-0.197319
4.057500,-0.020538,-0.197146
4.058000,-0.020636,-0.196972
4.058500,-0.020735,-0.196799
4.059000,-0.020833,-0.196625
4.059500,-0.020931,-0.196451
4.060000,-0.021029,-0.196277
4.060500,-0.021127,-0.196103
4.061000,-0.021225,-0.195928
4.061500,-0.021323,-0.195754
4.062000,-0.021421,-0.195579
4.062500,-0.021519,-0.195404
4.063000,-0.021616,-0.195229
4.063500,-0.021714,-0.195054
4.064000,-0.021811,-0.194879
4.064500,-0.021909,-0.194704
4.065000,-0.022006,-0.194528
4.065500,-0.022103,-0.194353
4.066000,-0.022200,-0.194177
4.066500,-0.022297,-0.194001
4.067000,-0.022394,-0.193825
4.067500,-0.022491,-0.193649
4.068000,-0.022588,-0.193473
4.068500,-0.022684,-0.193296
4.069000,-0.022781,-0.193120
4.069500,-0.022877,-0.192943
4.070000,-0.022974,-0.192766
4.070500,-0.023070,-0.192589
4.071000,-0.023166,-0.192412
4.071500,-0.023262,-0.192235
4.072000,-0.023358,-0.192057
4.072500,-0.023454,-0.191880
4.073000,-0.023550,-0.191702
4.073500,-0.023646,-0.191525
4.074000,-0.023742,-0.191347
4.074500,-0.023837,-0.191169
4.075000,-0.023933,-0.190991
4.075500,-0.024028,-0.190812
4.076000,-0.024123,-0.190634
4.076500,-0.024219,-0.190455
4.077000,-0.024314,-0.190277
4.077500,-0.024409,-0.190098
4.078000,-0.024504,-0.189919
4.078500,-0.024599,-0.189740
4.079000,-0.024693,-0.189561
4.079500,-0.024788,-0.189381
4.080000,-0.024883,-0.189202
4.080500,-0.024977,-0.189023
4.081000,-0.025072,-0.188843
4.081500,-0.025166,-0.188663
4.082000,-0.025260,-0.188483
4.082500,-0.025354,-0.188303
4.083000,-0.025448,-0.188123
4.083500,-0.025542,-0.187943
4.084000,-0.025636,-0.187762
4.084500,-0.025730,-0.187582
4.085000,-0.025824,-0.187401
4.085500,-0.025917,-0.187220
4.086000,-0.026011,-0.187039
4.086500,-0.026104,-0.186858
4.087000,-0.026198,-0.186677
4.087500,-0.026291,-0.186496
4.088000,-0.026384,-0.186314
4.088500,-0.026477,-0.186133
4.089000,-0.026570,-0.185951
4.089500,-0.026663,-0.185769
4.090000,-0.026756,-0.185588
4.090500,-0.026848,-0.185406
4.091000,-0.026941,-0.185224
4.091500,-0.027034,-0.185041
4.092000,-0.027126,-0.184859
4.092500,-0.027218,-0.184676
4.093000,-0.027311,-0.184494
4.093500,-0.027403,-0.184311
4.094000,-0.027495,-0.184128
4.094500,-0.027587,-0.183945
4.095000,-0.027679,-0.183762
4.095500,-0.027770,-0.183579
4.096000,-0.027862,-0.183396
4.096500,-0.027954,-0.183213
4.097000,-0.028045,-0.183029
4.097500,-0.028137,-0.182846
4.098000,-0.028228,-0.182662
4.098500,-0.028319,-0.182478
4.099000,-0.028410,-0.182294
4.099500,-0.028501,-0.182110
4.100000,-0.028592,-0.181926
4.100500,-0.028683,-0.181741
4.101000,-0.028774,-0.181557
4.101500,-0.028865,-0.181373
4.102000,-0.028955,-0.181188
4.102500,-0.029046,-0.181003
4.103000,-0.029136,-0.180818
4.103500,-0.029227,-0.180633
4.104000,-0.029317,-0.180448
4.104500,-0.029407,-0.180263
4.105000,-0.029497,-0.180078
4.105500,-0.029587,-0.179893
4.106000,-0.029677,-0.179707
4.106500,-0.029767,-0.179522
4.107000,-0.029856,-0.179336
4.107500,-0.029946,-0.179150
4.108000,-0.030035,-0.178964
4.108500,-0.030125,-0.178778
4.109000,-0.030214,-0.178592
4.109500,-0.030303,-0.178406
4.110000,-0.030392,-0.178219
4.110500,-0.030481,-0.178033
4.111000,-0.030570,-0.177846
4.111500,-0.030659,-0.177660
4.112000,-0.030748,-0.177473
4.112500,-0.030836,-0.177286
4.113000,-0.030925,-0.177099
4.113500,-0.031013,-0.176912
4.114000,-0.031102,-0.176725
4.114500,-0.031190,-0.176538
4.115000,-0.031278,-0.176351
4.115500,-0.031366,-0.176163
4.116000,-0.031454,-0.175976
4.116500,-0.031542,-0.175788
4.117000,-0.031630,-0.175600
4.117500,-0.031718,-0.175412
4.118000,-0.031805,-0.175224
4.118500,-0.031893,-0.175036
4.119000,-0.031980,-0.174848
4.119500,-0.032068,-0.174660
4.120000,-0.032155,-0.174472
4.120500,-0.032242,-0.174283
4.121000,-0.032329,-0.174095
4.121500,-0.032416,-0.173906
4.122000,-0.032503,-0.173717
4.122500,-0.032590,-0.173529
4.123000,-0.032676,-0.173340
4.123500,-0.032763,-0.173151
4.124000,-0.032849,-0.172962
4.124500,-0.032936,-0.172772
4.125000,-0.033022,-0.172583
4.125500,-0.033108,-0.172394
4.126000,-0.033194,-0.172204
4.126500,-0.033280,-0.172015
4.127000,-0.033366,-0.171825
4.127500,-0.033452,-0.171635
4.128000,-0.033538,-0.171445
4.128500,-0.033623,-0.171256
4.129000,-0.033709,-0.171066
4.129500,-0.033794,-0.170875
4.130000,-0.033880,-0.170685
4.130500,-0.033965,-0.170495
4.131000,-0.034050,-0.170305
4.131500,-0.034135,-0.170114
4.132000,-0.034220,-0.169924
4.132500,-0.034305,-0.169733
4.133000,-0.034390,-0.169542
4.133500,-0.034474,-0.169351
4.134000,-0.034559,-0.169161
4.134500,-0.034643,-0.168970
4.135000,-0.034728,-0.168779
4.135500,-0.034812,-0.168587
4.136000,-0.034896,-0.168396
4.136500,-0.034980,-0.168205
4.137000,-0.035064,-0.168013
4.137500,-0.035148,-0.167822
4.138000,-0.035232,-0.167630
4.138500,-0.035316,-0.167439
4.139000,-0.035400,-0.167247
4.139500,-0.035483,-0.167055
4.140000,-0.035566,-0.166863
4.140500,-0.035650,-0.166671
4.141000,-0.035733,-0.166479
4.141500,-0.035816,-0.166287
4.142000,-0.035899,-0.166095
4.142500,-0.035982,-0.165902
4.143000,-0.036065,-0.165710
4.143500,-0.036148,-0.165518
4.144000,-0.036230,-0.165325
4.144500,-0.036313,-0.165132
4.145000,-0.036396,-0.164940
4.145500,-0.036478,-0.164747
4.146000,-0.036560,-0.164554
4.146500,-0.036642,-0.164361
4.147000,-0.036724,-0.164168
4.147500,-0.036806,-0.163975
4.148000,-0.036888,-0.163782
4.148500,-0.036970,-0.163589
4.149000,-0.037052,-0.163395
4.149500,-0.037133,-0.163202
4.150000,-0.037215,-0.163008
4.150500,-0.037296,-0.162815
4.151000,-0.037378,-0.162621
4.151500,-0.037459,-0.162427
4.152000,-0.037540,-0.162234
4.152500,-0.037621,-0.162040
4.153000,-0.037702,-0.161846
4.153500,-0.037783,-0.161652
4.154000,-0.037863,-0.161458
4.154500,-0.037944,-0.161264
4.155000,-0.038025,-0.161069
4.155500,-0.038105,-0.160875
4.156000,-0.038185,-0.160681
4.156500,-0.038266,-0.160486
4.157000,-0.038346,-0.160292
4.157500,-0.038426,-0.160097
4.158000,-0.038506,-0.159903
4.158500,-0.038586,-0.159708
4.159000,-0.038665,-0.159513
4.159500,-0.038745,-0.159318
4.160000,-0.038825,-0.159123
4.160500,-0.038904,-0.158928
4.161000,-0.038983,-0.158733
4.161500,-0.039063,-0.158538
4.162000,-0.039142,-0.158343
4.162500,-0.039221,-0.158148
4.163000,-0.039300,-0.157953
4.163500,-0.039379,-0.157757
4.164000,-0.039458,-0.157562
4.164500,-0.039536,-0.157366
4.165000,-0.039615,-0.157171
4.165500,-0.039693,-0.156975
4.166000,-0.039772,-0.156779
4.166500,-0.039850,-0.156583
4.167000,-0.039928,-0.156388
4.167500,-0.040006,-0.156192
4.168000,-0.040084,-0.155996
4.168500,-0.040162,-0.155800
4.169000,-0.040240,-0.155604
4.169500,-0.040318,-0.155408
4.170000,-0.040395,-0.155211
4.170500,-0.040473,-0.155015
4.171000,-0.040550,-0.154819
4.171500,-0.040628,-0.154622
4.172000,-0.040705,-0.154426
4.172500,-0.040782,-0.154229
4.173000,-0.040859,-0.154033
4.173500,-0.040936,-0.153836
4.174000,-0.041013,-0.153639
4.174500,-0.041089,-0.153443
4.175000,-0.041166,-0.153246
4.175500,-0.041243,-0.153049
4.176000,-0.041319,-0.152852
4.176500,-0.041395,-0.152655
4.177000,-0.041471,-0.152458
4.177500,-0.041548,-0.152261
4.178000,-0.041624,-0.152064
4.178500,-0.041700,-0.151867
4.179000,-0.041775,-0.151669
4.179500,-0.041851,-0.151472
4.180000,-0.041927,-0.151275
4.180500,-0.042002,-0.151077
4.181000,-0.042078,-0.150880
4.181500,-0.042153,-0.150682
4.182000,-0.042228,-0.150485
4.182500,-0.042304,-0.150287
4.183000,-0.042379,-0.150090
4.183500,-0.042453,-0.149892
4.184000,-0.042528,-0.149694
4.184500,-0.042603,-0.149496
4.185000,-0.042678,-0.149298
4.185500,-0.042752,-0.149100
4.186000,-0.042827,-0.148902
4.186500,-0.042901,-0.148704
4.187000,-0.042975,-0.148506
4.187500,-0.043050,-0.148308
4.188000,-0.043124,-0.148110
4.188500,-0.043198,-0.147912
4.189000,-0.043271,-0.147713
4.189500,-0.043345,-0.147515
4.190000,-0.043419,-0.147317
4.190500,-0.043492,-0.147118
4.191000,-0.043566,-0.146920
4.191500,-0.043639,-0.146721
4.192000,-0.043712,-0.146523
4.192500,-0.043786,-0.146324
4.193000,-0.043859,-0.146125
4.193500,-0.043932,-0.145927
4.194000,-0.044004,-0.145728
4.194500,-0.044077,-0.145529
4.195000,-0.044150,-0.145330
4.195500,-0.044222,-0.145131
4.196000,-0.044295,-0.144932
4.196500,-0.044367,-0.144733
4.197000,-0.044440,-0.144534
4.197500,-0.044512,-0.144335
4.198000,-0.044584,-0.144136
4.198500,-0.044656,-0.143937
4.199000,-0.044728,-0.143738
4.199500,-0.044799,-0.143539
4.200000,-0.044871,-0.143339
4.200500,-0.044943,-0.143140
4.201000,-0.045014,-0.142941
4.201500,-0.045085,-0.142741
4.202000,-0.045157,-0.142542
4.202500,-0.045228,-0.142343
4.203000,-0.045299,-0.142143
4.203500,-0.045370,-0.141943
4.204000,-0.045441,-0.141744
4.204500,-0.045512,-0.141544
4.205000,-0.045582,-0.141345
4.205500,-0.045653,-0.141145
4.206000,-0.045723,-0.140945
4.206500,-0.045794,-0.140745
4.207000,-0.045864,-0.140546
4.207500,-0.045934,-0.140346
4.208000,-0.046004,-0.140146
4.208500,-0.046074,-0.139946
4.209000,-0.046144,-0.139746
4.209500,-0.046214,-0.139546
4.210000,-0.046284,-0.139346
4.210500,-0.046353,-0.139146
4.211000,-0.046423,-0.138946
4.211500,-0.046492,-0.138746
4.212000,-0.046561,-0.138546
4.212500,-0.046630,-0.138345
4.213000,-0.046699,-0.138145
4.213500,-0.046768,-0.137945
4.214000,-0.046837,-0.137745
4.214500,-0.046906,-0.137544
4.215000,-0.046975,-0.137344
4.215500,-0.047043,-0.137144
4.216000,-0.047112,-0.136943
4.216500,-0.047180,-0.136743
4.217000,-0.047248,-0.136542
4.217500,-0.047317,-0.136342
4.218000,-0.047385,-0.136141
4.218500,-0.047453,-0.135941
4.219000,-0.047521,-0.135740
4.219500,-0.047588,-0.135539
4.220000,-0.047656,-0.135339
4.220500,-0.047724,-0.135138
4.221000,-0.047791,-0.134937
4.221500,-0.047858,-0.134737
4.222000,-0.047926,-0.134536
4.222500,-0.047993,-0.134335
4.223000,-0.048060,-0.134134
4.223500,-0.048127,-0.133934
4.224000,-0.048194,-0.133733
4.224500,-0.048260,-0.133532
4.225000,-0.048327,-0.133331
4.225500,-0.048394,-0.133130
4.226000,-0.048460,-0.132929
4.226500,-0.048527,-0.132728
4.227000,-0.048593,-0.132527
4.227500,-0.048659,-0.132326
4.228000,-0.048725,-0.132125
4.228500,-0.048791,-0.131924
4.229000,-0.048857,-0.131723
4.229500,-0.048923,-0.131522
4.230000,-0.048988,-0.131321
4.230500,-0.049054,-0.131119
4.231000,-0.049119,-0.130918
4.231500,-0.049185,-0.130717
4.232000,-0.049250,-0.130516
4.232500,-0.049315,-0.130315
4.233000,-0.049380,-0.130113
4.233500,-0.049445,-0.129912
4.234000,-0.049510,-0.129711
4.234500,-0.049575,-0.129509
4.235000,-0.049639,-0.129308
4.235500,-0.049704,-0.129107
4.236000,-0.049768,-0.128905
4.236500,-0.049833,-0.128704
4.237000,-0.049897,-0.128503
4.237500,-0.049961,-0.128301
4.238000,-0.050025,-0.128100
4.238500,-0.050089,-0.127898
4.239000,-0.050153,-0.127697
4.239500,-0.050217,-0.127495
4.240000,-0.050280,-0.127294
4.240500,-0.050344,-0.127092
4.241000,-0.050407,-0.126891
4.241500,-0.050471,-0.126689
4.242000,-0.050534,-0.126488
4.242500,-0.050597,-0.126286
4.243000,-0.050660,-0.126084
4.243500,-0.050723,-0.125883
4.244000,-0.050786,-0.125681
4.244500,-0.050849,-0.125480
4.245000,-0.050911,-0.125278
4.245500,-0.050974,-0.125076
