time(s),ankle_angle(deg),ankle_velocity(deg/s)
4.751500,-0.172573,0.097083
4.752000,-0.172524,0.097346
4.752500,-0.172476,0.097609
4.753000,-0.172427,0.097872
4.753500,-0.172378,0.098134
4.754000,-0.172328,0.098396
4.754500,-0.172279,0.098658
4.755000,-0.172230,0.098919
4.755500,-0.172180,0.099180
4.756000,-0.172130,0.099440
4.756500,-0.172080,0.099700
4.757000,-0.172030,0.099960
4.757500,-0.171980,0.100219
4.758000,-0.171930,0.100478
4.758500,-0.171880,0.100737
4.759000,-0.171829,0.100995
4.759500,-0.171779,0.101253
4.760000,-0.171728,0.101511
4.760500,-0.171677,0.101768
4.761000,-0.171626,0.102024
4.761500,-0.171575,0.102281
4.762000,-0.171524,0.102537
4.762500,-0.171472,0.102792
4.763000,-0.171421,0.103048
4.763500,-0.171369,0.103303
4.764000,-0.171317,0.103557
4.764500,-0.171265,0.103811
4.765000,-0.171213,0.104065
4.765500,-0.171161,0.104318
4.766000,-0.171109,0.104571
4.766500,-0.171056,0.104824
4.767000,-0.171004,0.105076
4.767500,-0.170951,0.105328
4.768000,-0.170898,0.105580
4.768500,-0.170845,0.105831
4.769000,-0.170792,0.106081
4.769500,-0.170739,0.106332
4.770000,-0.170686,0.106582
4.770500,-0.170633,0.106831
4.771000,-0.170579,0.107081
4.771500,-0.170525,0.107330
4.772000,-0.170472,0.107578
4.772500,-0.170418,0.107826
4.773000,-0.170364,0.108074
4.773500,-0.170309,0.108321
4.774000,-0.170255,0.108568
4.774500,-0.170201,0.108815
4.775000,-0.170146,0.109061
4.775500,-0.170092,0.109307
4.776000,-0.170037,0.109553
4.776500,-0.169982,0.109798
4.777000,-0.169927,0.110043
4.777500,-0.169872,0.110287
4.778000,-0.169816,0.110531
4.778500,-0.169761,0.110775
4.779000,-0.169706,0.111018
4.779500,-0.169650,0.111261
4.780000,-0.169594,0.111503
4.780500,-0.169538,0.111746
4.781000,-0.169482,0.111987
4.781500,-0.169426,0.112229
4.782000,-0.169370,0.112470
4.782500,-0.169314,0.112710
4.783000,-0.169257,0.112951
4.783500,-0.169201,0.113190
4.784000,-0.169144,0.113430
4.784500,-0.169087,0.113669
4.785000,-0.169030,0.113908
4.785500,-0.168973,0.114146
4.786000,-0.168916,0.114384
4.786500,-0.168858,0.114622
4.787000,-0.168801,0.114859
4.787500,-0.168744,0.115096
4.788000,-0.168686,0.115333
4.788500,-0.168628,0.115569
4.789000,-0.168570,0.115805
4.789500,-0.168512,0.116040
4.790000,-0.168454,0.116275
4.790500,-0.168396,0.116510
4.791000,-0.168337,0.116744
4.791500,-0.168279,0.116978
4.792000,-0.168220,0.117211
4.792500,-0.168162,0.117444
4.793000,-0.168103,0.117677
4.793500,-0.168044,0.117910
4.794000,-0.167985,0.118142
4.794500,-0.167926,0.118373
4.795000,-0.167866,0.118604
4.795500,-0.167807,0.118835
4.796000,-0.167747,0.119066
4.796500,-0.167688,0.119296
4.797000,-0.167628,0.119526
4.797500,-0.167568,0.119755
4.798000,-0.167508,0.119984
4.798500,-0.167448,0.120213
4.799000,-0.167388,0.120441
4.799500,-0.167327,0.120669
4.800000,-0.167267,0.120896
4.800500,-0.167206,0.121123
4.801000,-0.167146,0.121350
4.801500,-0.167085,0.121577
4.802000,-0.167024,0.121803
4.802500,-0.166963,0.122028
4.803000,-0.166902,0.122253
4.803500,-0.166841,0.122478
4.804000,-0.166779,0.122703
4.804500,-0.166718,0.122927
4.805000,-0.166656,0.123151
4.805500,-0.166594,0.123374
4.806000,-0.166533,0.123597
4.806500,-0.166471,0.123820
4.807000,-0.166409,0.124042
4.807500,-0.166347,0.124264
4.808000,-0.166284,0.124485
4.808500,-0.166222,0.124706
4.809000,-0.166160,0.124927
4.809500,-0.166097,0.125147
4.810000,-0.166034,0.125367
4.810500,-0.165972,0.125587
4.811000,-0.165909,0.125806
4.811500,-0.165846,0.126025
4.812000,-0.165782,0.126243
4.812500,-0.165719,0.126462
4.813000,-0.165656,0.126679
4.813500,-0.165592,0.126897
4.814000,-0.165529,0.127114
4.814500,-0.165465,0.127330
4.815000,-0.165401,0.127546
4.815500,-0.165338,0.127762
4.816000,-0.165274,0.127978
4.816500,-0.165209,0.128193
4.817000,-0.165145,0.128408
4.817500,-0.165081,0.128622
4.818000,-0.165017,0.128836
4.818500,-0.164952,0.129049
4.819000,-0.164887,0.129263
4.819500,-0.164823,0.129475
4.820000,-0.164758,0.129688
4.820500,-0.164693,0.129900
4.821000,-0.164628,0.130112
4.821500,-0.164563,0.130323
4.822000,-0.164497,0.130534
4.822500,-0.164432,0.130745
4.823000,-0.164367,0.130955
4.823500,-0.164301,0.131165
4.824000,-0.164235,0.131374
4.824500,-0.164169,0.131583
4.825000,-0.164104,0.131792
4.825500,-0.164038,0.132000
4.826000,-0.163971,0.132208
4.826500,-0.163905,0.132416
4.827000,-0.163839,0.132623
4.827500,-0.163773,0.132830
4.828000,-0.163706,0.133036
4.828500,-0.163639,0.133242
4.829000,-0.163573,0.133448
4.829500,-0.163506,0.133653
4.830000,-0.163439,0.133858
4.830500,-0.163372,0.134063
4.831000,-0.163305,0.134267
4.831500,-0.163238,0.134471
4.832000,-0.163170,0.134674
4.832500,-0.163103,0.134877
4.833000,-0.163035,0.135080
4.833500,-0.162968,0.135282
4.834000,-0.162900,0.135484
4.834500,-0.162832,0.135686
4.835000,-0.162764,0.135887
4.835500,-0.162696,0.136088
4.836000,-0.162628,0.136288
4.836500,-0.162560,0.136488
4.837000,-0.162491,0.136688
4.837500,-0.162423,0.136887
4.838000,-0.162354,0.137086
4.838500,-0.162286,0.137285
4.839000,-0.162217,0.137483
4.839500,-0.162148,0.137681
4.840000,-0.162079,0.137878
4.840500,-0.162010,0.138075
4.841000,-0.161941,0.138272
4.841500,-0.161872,0.138468
4.842000,-0.161802,0.138664
4.842500,-0.161733,0.138860
4.843000,-0.161663,0.139055
4.843500,-0.161594,0.139250
4.844000,-0.161524,0.139444
4.844500,-0.161454,0.139638
4.845000,-0.161384,0.139832
4.845500,-0.161314,0.140025
4.846000,-0.161244,0.140218
4.846500,-0.161174,0.140410
4.847000,-0.161104,0.140603
4.847500,-0.161033,0.140794
4.848000,-0.160963,0.140986
4.848500,-0.160892,0.141177
4.849000,-0.160822,0.141368
4.849500,-0.160751,0.141558
4.850000,-0.160680,0.141748
4.850500,-0.160609,0.141937
4.851000,-0.160538,0.142127
4.851500,-0.160467,0.142315
4.852000,-0.160395,0.142504
4.852500,-0.160324,0.142692
4.853000,-0.160253,0.142880
4.853500,-0.160181,0.143067
4.854000,-0.160110,0.143254
4.854500,-0.160038,0.143440
4.855000,-0.159966,0.143627
4.855500,-0.159894,0.143812
4.856000,-0.159822,0.143998
4.856500,-0.159750,0.144183
4.857000,-0.159678,0.144368
4.857500,-0.159606,0.144552
4.858000,-0.159533,0.144736
4.858500,-0.159461,0.144919
4.859000,-0.159388,0.145103
4.859500,-0.159315,0.145286
4.860000,-0.159243,0.145468
4.860500,-0.159170,0.145650
4.861000,-0.159097,0.145832
4.861500,-0.159024,0.146013
4.862000,-0.158951,0.146194
4.862500,-0.158878,0.146375
4.863000,-0.158804,0.146555
4.863500,-0.158731,0.146735
4.864000,-0.158658,0.146914
4.864500,-0.158584,0.147093
4.865000,-0.158510,0.147272
4.865500,-0.158437,0.147450
4.866000,-0.158363,0.147628
4.866500,-0.158289,0.147806
4.867000,-0.158215,0.147983
4.867500,-0.158141,0.148160
4.868000,-0.158067,0.148336
4.868500,-0.157993,0.148513
4.869000,-0.157918,0.148688
4.869500,-0.157844,0.148864
4.870000,-0.157769,0.149039
4.870500,-0.157695,0.149213
4.871000,-0.157620,0.149388
4.871500,-0.157545,0.149561
4.872000,-0.157470,0.149735
4.872500,-0.157395,0.149908
4.873000,-0.157320,0.150081
4.873500,-0.157245,0.150253
4.874000,-0.157170,0.150425
4.874500,-0.157095,0.150597
4.875000,-0.157019,0.150768
4.875500,-0.156944,0.150939
4.876000,-0.156868,0.151110
4.876500,-0.156793,0.151280
4.877000,-0.156717,0.151449
4.877500,-0.156641,0.151619
4.878000,-0.156565,0.151788
4.878500,-0.156489,0.151957
4.879000,-0.156413,0.152125
4.879500,-0.156337,0.152293
4.880000,-0.156261,0.152460
4.880500,-0.156184,0.152628
4.881000,-0.156108,0.152794
4.881500,-0.156032,0.152961
4.882000,-0.155955,0.153127
4.882500,-0.155878,0.153293
4.883000,-0.155802,0.153458
4.883500,-0.155725,0.153623
4.884000,-0.155648,0.153787
4.884500,-0.155571,0.153952
4.885000,-0.155494,0.154116
4.885500,-0.155417,0.154279
4.886000,-0.155340,0.154442
4.886500,-0.155262,0.154605
4.887000,-0.155185,0.154767
4.887500,-0.155107,0.154929
4.888000,-0.155030,0.155091
4.888500,-0.154952,0.155252
4.889000,-0.154874,0.155413
4.889500,-0.154797,0.155574
4.890000,-0.154719,0.155734
4.890500,-0.154641,0.155893
4.891000,-0.154563,0.156053
4.891500,-0.154485,0.156212
4.892000,-0.154407,0.156371
4.892500,-0.154328,0.156529
4.893000,-0.154250,0.156687
4.893500,-0.154172,0.156844
4.894000,-0.154093,0.157002
4.894500,-0.154014,0.157158
4.895000,-0.153936,0.157315
4.895500,-0.153857,0.157471
4.896000,-0.153778,0.157627
4.896500,-0.153699,0.157782
4.897000,-0.153620,0.157937
4.897500,-0.153541,0.158092
4.898000,-0.153462,0.158246
4.898500,-0.153383,0.158400
4.899000,-0.153304,0.158553
4.899500,-0.153224,0.158706
4.900000,-0.153145,0.158859
4.900500,-0.153065,0.159012
4.901000,-0.152986,0.159164
4.901500,-0.152906,0.159315
4.902000,-0.152826,0.159467
4.902500,-0.152747,0.159618
4.903000,-0.152667,0.159768
4.903500,-0.152587,0.159918
4.904000,-0.152507,0.160068
4.904500,-0.152427,0.160218
4.905000,-0.152346,0.160367
4.905500,-0.152266,0.160516
4.906000,-0.152186,0.160664
4.906500,-0.152105,0.160812
4.907000,-0.152025,0.160960
4.907500,-0.151944,0.161107
4.908000,-0.151864,0.161254
4.908500,-0.151783,0.161400
4.909000,-0.151702,0.161546
4.909500,-0.151622,0.161692
4.910000,-0.151541,0.161838
4.910500,-0.151460,0.161983
4.911000,-0.151379,0.162127
4.911500,-0.151297,0.162272
4.912000,-0.151216,0.162416
4.912500,-0.151135,0.162559
4.913000,-0.151054,0.162703
4.913500,-0.150972,0.162845
4.914000,-0.150891,0.162988
4.914500,-0.150809,0.163130
4.915000,-0.150727,0.163272
4.915500,-0.150646,0.163413
4.916000,-0.150564,0.163554
4.916500,-0.150482,0.163695
4.917000,-0.150400,0.163835
4.917500,-0.150318,0.163975
4.918000,-0.150236,0.164115
4.918500,-0.150154,0.164254
4.919000,-0.150072,0.164393
4.919500,-0.149990,0.164532
4.920000,-0.149907,0.164670
4.920500,-0.149825,0.164808
4.921000,-0.149742,0.164945
4.921500,-0.149660,0.165082
4.922000,-0.149577,0.165219
4.922500,-0.149495,0.165355
4.923000,-0.149412,0.165491
4.923500,-0.149329,0.165627
4.924000,-0.149246,0.165762
4.924500,-0.149163,0.165897
4.925000,-0.149080,0.166031
4.925500,-0.148997,0.166165
4.926000,-0.148914,0.166299
4.926500,-0.148831,0.166433
4.927000,-0.148747,0.166566
4.927500,-0.148664,0.166698
4.928000,-0.148581,0.166831
4.928500,-0.148497,0.166963
4.929000,-0.148414,0.167094
4.929500,-0.148330,0.167225
4.930000,-0.148246,0.167356
4.930500,-0.148163,0.167487
4.931000,-0.148079,0.167617
4.931500,-0.147995,0.167747
4.932000,-0.147911,0.167876
4.932500,-0.147827,0.168005
4.933000,-0.147743,0.168134
4.933500,-0.147659,0.168262
4.934000,-0.147575,0.168390
4.934500,-0.147490,0.168518
4.935000,-0.147406,0.168645
4.935500,-0.147322,0.168772
4.936000,-0.147237,0.168899
4.936500,-0.147153,0.169025
4.937000,-0.147068,0.169151
4.937500,-0.146983,0.169276
4.938000,-0.146899,0.169401
4.938500,-0.146814,0.169526
4.939000,-0.146729,0.169651
4.939500,-0.146644,0.169775
4.940000,-0.146559,0.169898
4.940500,-0.146474,0.170022
4.941000,-0.146389,0.170145
4.941500,-0.146304,0.170267
4.942000,-0.146219,0.170389
4.942500,-0.146134,0.170511
4.943000,-0.146048,0.170633
4.943500,-0.145963,0.170754
4.944000,-0.145877,0.170875
4.944500,-0.145792,0.170995
4.945000,-0.145706,0.171115
4.945500,-0.145621,0.171235
4.946000,-0.145535,0.171355
4.946500,-0.145449,0.171474
4.947000,-0.145364,0.171592
4.947500,-0.145278,0.171711
4.948000,-0.145192,0.171828
4.948500,-0.145106,0.171946
4.949000,-0.145020,0.172063
4.949500,-0.144934,0.172180
4.950000,-0.144848,0.172297
4.950500,-0.144761,0.172413
4.951000,-0.144675,0.172529
4.951500,-0.144589,0.172644
4.952000,-0.144502,0.172759
4.952500,-0.144416,0.172874
4.953000,-0.144329,0.172988
4.953500,-0.144243,0.173102
4.954000,-0.144156,0.173216
4.954500,-0.144070,0.173329
4.955000,-0.143983,0.173442
4.955500,-0.143896,0.173555
4.956000,-0.143809,0.173667
4.956500,-0.143722,0.173779
4.957000,-0.143635,0.173891
4.957500,-0.143548,0.174002
4.958000,-0.143461,0.174113
4.958500,-0.143374,0.174223
4.959000,-0.143287,0.174333
4.959500,-0.143200,0.174443
4.960000,-0.143113,0.174552
4.960500,-0.143025,0.174662
4.961000,-0.142938,0.174770
4.961500,-0.142851,0.174879
4.962000,-0.142763,0.174987
4.962500,-0.142675,0.175094
4.963000,-0.142588,0.175202
4.963500,-0.142500,0.175309
4.964000,-0.142413,0.175415
4.964500,-0.142325,0.175521
4.965000,-0.142237,0.175627
4.965500,-0.142149,0.175733
4.966000,-0.142061,0.175838
4.966500,-0.141973,0.175943
4.967000,-0.141885,0.176047
4.967500,-0.141797,0.176151
4.968000,-0.141709,0.176255
4.968500,-0.141621,0.176359
4.969000,-0.141533,0.176462
4.969500,-0.141444,0.176564
4.970000,-0.141356,0.176667
4.970500,-0.141268,0.176769
4.971000,-0.141179,0.176871
4.971500,-0.141091,0.176972
4.972000,-0.141002,0.177073
4.972500,-0.140913,0.177173
4.973000,-0.140825,0.177274
4.973500,-0.140736,0.177374
4.974000,-0.140647,0.177473
4.974500,-0.140559,0.177572
4.975000,-0.140470,0.177671
4.975500,-0.140381,0.177770
4.976000,-0.140292,0.177868
4.976500,-0.140203,0.177966
4.977000,-0.140114,0.178063
4.977500,-0.140025,0.178160
4.978000,-0.139936,0.178257
4.978500,-0.139847,0.178354
4.979000,-0.139757,0.178450
4.979500,-0.139668,0.178546
4.980000,-0.139579,0.178641
4.980500,-0.139489,0.178736
4.981000,-0.139400,0.178831
4.981500,-0.139311,0.178925
4.982000,-0.139221,0.179019
4.982500,-0.139131,0.179113
4.983000,-0.139042,0.179206
4.983500,-0.138952,0.179299
4.984000,-0.138863,0.179392
4.984500,-0.138773,0.179484
4.985000,-0.138683,0.179576
4.985500,-0.138593,0.179667
4.986000,-0.138503,0.179759
4.986500,-0.138413,0.179849
4.987000,-0.138323,0.179940
4.987500,-0.138233,0.180030
4.988000,-0.138143,0.180120
4.988500,-0.138053,0.180210
4.989000,-0.137963,0.180299
4.989500,-0.137873,0.180387
4.990000,-0.137783,0.180476
4.990500,-0.137692,0.180564
4.991000,-0.137602,0.180652
4.991500,-0.137512,0.180739
4.992000,-0.137421,0.180826
4.992500,-0.137331,0.180913
4.993000,-0.137240,0.181000
4.993500,-0.137150,0.181086
4.994000,-0.137059,0.181171
4.994500,-0.136969,0.181257
4.995000,-0.136878,0.181342
4.995500,-0.136787,0.181426
4.996000,-0.136696,0.181511
4.996500,-0.136606,0.181595
4.997000,-0.136515,0.181678
4.997500,-0.136424,0.181762
4.998000,-0.136333,0.181845
4.998500,-0.136242,0.181927
4.999000,-0.136151,0.182010
4.999500,-0.136060,0.182092
5.000000,-0.135969,0.182173
5.000500,-0.135878,0.182255
5.001000,-0.135787,0.182335
5.001500,-0.135695,0.182416
5.002000,-0.135604,0.182496
5.002500,-0.135513,0.182576
5.003000,-0.135421,0.182656
5.003500,-0.135330,0.182735
5.004000,-0.135239,0.182814
5.004500,-0.135147,0.182892
5.005000,-0.135056,0.182971
5.005500,-0.134964,0.183049
5.006000,-0.134873,0.183126
5.006500,-0.134781,0.183203
5.007000,-0.134689,0.183280
5.007500,-0.134598,0.183357
5.008000,-0.134506,0.183433
5.008500,-0.134414,0.183509
5.009000,-0.134322,0.183584
5.009500,-0.134231,0.183659
5.010000,-0.134139,0.183734
5.010500,-0.134047,0.183809
5.011000,-0.133955,0.183883
5.011500,-0.133863,0.183957
5.012000,-0.133771,0.184030
5.012500,-0.133679,0.184103
5.013000,-0.133587,0.184176
5.013500,-0.133495,0.184249
5.014000,-0.133403,0.184321
5.014500,-0.133310,0.184392
5.015000,-0.133218,0.184464
5.015500,-0.133126,0.184535
5.016000,-0.133034,0.184606
5.016500,-0.132941,0.184676
5.017000,-0.132849,0.184746
5.017500,-0.132756,0.184816
5.018000,-0.132664,0.184886
5.018500,-0.132571,0.184955
5.019000,-0.132479,0.185024
5.019500,-0.132386,0.185092
5.020000,-0.132294,0.185160
5.020500,-0.132201,0.185228
5.021000,-0.132109,0.185295
5.021500,-0.132016,0.185363
5.022000,-0.131923,0.185429
5.022500,-0.131830,0.185496
5.023000,-0.131738,0.185562
5.023500,-0.131645,0.185628
5.024000,-0.131552,0.185693
5.024500,-0.131459,0.185758
5.025000,-0.131366,0.185823
5.025500,-0.131273,0.185887
5.026000,-0.131180,0.185952
5.026500,-0.131087,0.186015
5.027000,-0.130994,0.186079
5.027500,-0.130901,0.186142
5.028000,-0.130808,0.186205
5.028500,-0.130715,0.186267
5.029000,-0.130622,0.186329
5.029500,-0.130529,0.186391
5.030000,-0.130435,0.186453
5.030500,-0.130342,0.186514
5.031000,-0.130249,0.186575
5.031500,-0.130155,0.186635
5.032000,-0.130062,0.186695
5.032500,-0.129969,0.186755
5.033000,-0.129875,0.186815
5.033500,-0.129782,0.186874
5.034000,-0.129688,0.186933
5.034500,-0.129595,0.186991
5.035000,-0.129501,0.187049
5.035500,-0.129408,0.187107
5.036000,-0.129314,0.187165
5.036500,-0.129221,0.187222
5.037000,-0.129127,0.187279
5.037500,-0.129033,0.187335
5.038000,-0.128940,0.187392
5.038500,-0.128846,0.187447
5.039000,-0.128752,0.187503
5.039500,-0.128658,0.187558
5.040000,-0.128565,0.187613
5.040500,-0.128471,0.187668
5.041000,-0.128377,0.187722
5.041500,-0.128283,0.187776
5.042000,-0.128189,0.187830
5.042500,-0.128095,0.187883
5.043000,-0.128001,0.187936
5.043500,-0.127907,0.187988
5.044000,-0.127813,0.188041
5.044500,-0.127719,0.188093
5.045000,-0.127625,0.188144
5.045500,-0.127531,0.188196
5.046000,-0.127437,0.188247
5.046500,-0.127343,0.188297
5.047000,-0.127249,0.188348
5.047500,-0.127154,0.188398
5.048000,-0.127060,0.188448
5.048500,-0.126966,0.188497
5.049000,-0.126872,0.188546
5.049500,-0.126777,0.188595
5.050000,-0.126683,0.188643
5.050500,-0.126589,0.188691
5.051000,-0.126494,0.188739
5.051500,-0.126400,0.188787
5.052000,-0.126305,0.188834
5.052500,-0.126211,0.188881
5.053000,-0.126117,0.188927
5.053500,-0.126022,0.188973
5.054000,-0.125928,0.189019
5.054500,-0.125833,0.189065
5.055000,-0.125738,0.189110
5.055500,-0.125644,0.189155
5.056000,-0.125549,0.189199
5.056500,-0.125455,0.189244
5.057000,-0.125360,0.189288
5.057500,-0.125265,0.189331
5.058000,-0.125171,0.189375
5.058500,-0.125076,0.189418
5.059000,-0.124981,0.189460
5.059500,-0.124886,0.189503
5.060000,-0.124792,0.189545
5.060500,-0.124697,0.189586
5.061000,-0.124602,0.189628
5.061500,-0.124507,0.189669
5.062000,-0.124412,0.189710
5.062500,-0.124318,0.189750
5.063000,-0.124223,0.189790
5.063500,-0.124128,0.189830
5.064000,-0.124033,0.189870
5.064500,-0.123938,0.189909
5.065000,-0.123843,0.189948
5.065500,-0.123748,0.189986
5.066000,-0.123653,0.190024
5.066500,-0.123558,0.190062
5.067000,-0.123463,0.190100
5.067500,-0.123368,0.190137
5.068000,-0.123273,0.190174
5.068500,-0.123178,0.190211
5.069000,-0.123082,0.190247
5.069500,-0.122987,0.190283
5.070000,-0.122892,0.190319
5.070500,-0.122797,0.190354
5.071000,-0.122702,0.190389
5.071500,-0.122607,0.190424
5.072000,-0.122511,0.190459
5.072500,-0.122416,0.190493
5.073000,-0.122321,0.190527
5.073500,-0.122225,0.190560
5.074000,-0.122130,0.190593
5.074500,-0.122035,0.190626
5.075000,-0.121940,0.190659
5.075500,-0.121844,0.190691
5.076000,-0.121749,0.190723
5.076500,-0.121653,0.190755
5.077000,-0.121558,0.190786
5.077500,-0.121463,0.190817
5.078000,-0.121367,0.190848
5.078500,-0.121272,0.190878
5.079000,-0.121176,0.190909
5.079500,-0.121081,0.190938
5.080000,-0.120985,0.190968
5.080500,-0.120890,0.190997
5.081000,-0.120794,0.191026
5.081500,-0.120699,0.191054
5.082000,-0.120603,0.191083
5.082500,-0.120508,0.191111
5.083000,-0.120412,0.191138
5.083500,-0.120317,0.191166
5.084000,-0.120221,0.191193
5.084500,-0.120125,0.191219
5.085000,-0.120030,0.191246
5.085500,-0.119934,0.191272
5.086000,-0.119838,0.191298
5.086500,-0.119743,0.191323
5.087000,-0.119647,0.191348
5.087500,-0.119551,0.191373
5.088000,-0.119456,0.191398
5.088500,-0.119360,0.191422
5.089000,-0.119264,0.191446
5.089500,-0.119169,0.191470
5.090000,-0.119073,0.191493
5.090500,-0.118977,0.191516
5.091000,-0.118881,0.191539
5.091500,-0.118786,0.191561
5.092000,-0.118690,0.191584
5.092500,-0.118594,0.191605
5.093000,-0.118498,0.191627
5.093500,-0.118402,0.191648
5.094000,-0.118306,0.191669
5.094500,-0.118211,0.191690
5.095000,-0.118115,0.191710
5.095500,-0.118019,0.191730
5.096000,-0.117923,0.191750
5.096500,-0.117827,0.191769
5.097000,-0.117731,0.191788
5.097500,-0.117635,0.191807
5.098000,-0.117539,0.191826
5.098500,-0.117444,0.191844
5.099000,-0.117348,0.191862
5.099500,-0.117252,0.191879
5.100000,-0.117156,0.191897
5.100500,-0.117060,0.191914
5.101000,-0.116964,0.191930
5.101500,-0.116868,0.191947
5.102000,-0.116772,0.191963
5.102500,-0.116676,0.191979
5.103000,-0.116580,0.191994
5.103500,-0.116484,0.192009
5.104000,-0.116388,0.192024
5.104500,-0.116292,0.192039
5.105000,-0.116196,0.192053
5.105500,-0.116100,0.192067
5.106000,-0.116004,0.192081
5.106500,-0.115908,0.192095
5.107000,-0.115812,0.192108
5.107500,-0.115716,0.192120
5.108000,-0.115619,0.192133
5.108500,-0.115523,0.192145
5.109000,-0.115427,0.192157
5.109500,-0.115331,0.192169
5.110000,-0.115235,0.192180
5.110500,-0.115139,0.192191
5.111000,-0.115043,0.192202
5.111500,-0.114947,0.192213
5.112000,-0.114851,0.192223
5.112500,-0.114755,0.192233
5.113000,-0.114658,0.192242
5.113500,-0.114562,0.192251
5.114000,-0.114466,0.192261
5.114500,-0.114370,0.192269
5.115000,-0.114274,0.192278
5.115500,-0.114178,0.192286
5.116000,-0.114082,0.192294
5.116500,-0.113986,0.192301
5.117000,-0.113889,0.192308
5.117500,-0.113793,0.192315
5.118000,-0.113697,0.192322
5.118500,-0.113601,0.192328
5.119000,-0.113505,0.192334
5.119500,-0.113409,0.192340
5.120000,-0.113312,0.192346
5.120500,-0.113216,0.192351
5.121000,-0.113120,0.192356
5.121500,-0.113024,0.192361
5.122000,-0.112928,0.192365
5.122500,-0.112831,0.192369
5.123000,-0.112735,0.192373
5.123500,-0.112639,0.192376
5.124000,-0.112543,0.192379
5.124500,-0.112447,0.192382
5.125000,-0.112351,0.192385
5.125500,-0.112254,0.192387
5.126000,-0.112158,0.192389
