time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.098000,300.993682,269.927306,-36.375634,-36.560444,570.911998,0.000000
0.098500,301.167351,269.751148,-36.341449,-36.433190,570.909554,0.000000
0.099000,301.340257,269.582119,-36.308596,-36.307543,570.913466,0.000000
0.099500,301.512305,269.419926,-36.277026,-36.183441,570.923346,0.000000
0.100000,301.683404,269.264286,-36.246690,-36.060827,570.938822,0.000000
0.100500,301.853475,269.114925,-36.217542,-35.939643,570.959541,0.000000
0.101000,302.022444,268.971580,-36.189538,-35.819834,570.985166,0.000000
0.101500,302.190242,268.833996,-36.162633,-35.701349,571.015375,0.000000
0.102000,302.356810,268.701927,-36.136786,-35.584135,571.049862,0.000000
0.102500,302.522091,268.575135,-36.111956,-35.468143,571.088334,0.000000
0.103000,302.686037,268.453392,-36.088102,-35.353326,571.130513,0.000000
0.103500,302.848603,268.336475,-36.065186,-35.239637,571.176134,0.000000
0.104000,303.009751,268.224173,-36.043171,-35.127032,571.224947,0.000000
0.104500,303.169446,268.116279,-36.022021,-35.015467,571.276709,0.000000
0.105000,303.327657,268.012595,-36.001701,-34.904900,571.331194,0.000000
0.105500,303.484361,267.912928,-35.982177,-34.795292,571.388186,0.000000
0.106000,303.639533,267.817095,-35.963416,-34.686603,571.447476,0.000000
0.106500,303.793158,267.724918,-35.945387,-34.578796,571.508871,0.000000
0.107000,303.945219,267.636225,-35.928058,-34.471834,571.572185,0.000000
0.107500,304.095706,267.550851,-35.911400,-34.365683,571.637240,0.000000
0.108000,304.244610,267.468637,-35.895384,-34.260309,571.703871,0.000000
0.108500,304.391926,267.389430,-35.879983,-34.155679,571.771918,0.000000
0.109000,304.537652,267.313081,-35.865169,-34.051762,571.841231,0.000000
0.109500,304.681787,267.239449,-35.850917,-33.948527,571.911668,0.000000
0.110000,304.824333,267.168396,-35.837202,-33.845944,571.983096,0.000000
0.110500,304.965294,267.099792,-35.823998,-33.743987,572.055385,0.000000
0.111000,305.104677,267.033509,-35.811283,-33.642627,572.128417,0.000000
0.111500,305.242490,266.969425,-35.799034,-33.541839,572.202076,0.000000
0.112000,305.378742,266.907424,-35.787229,-33.441597,572.276258,0.000000
0.112500,305.428972,266.937463,-35.796000,-33.363685,572.356450,0.000000
0.113000,305.302499,267.155822,-35.846905,-33.331442,572.448244,0.000000
0.113500,305.173518,267.376001,-35.898244,-33.299771,572.539351,0.000000
0.114000,305.042100,267.597887,-35.949996,-33.268645,572.629726,0.000000
0.114500,304.908313,267.821372,-36.002137,-33.238037,572.719331,0.000000
0.115000,304.772223,268.046353,-36.054645,-33.207922,572.808130,0.000000
