time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.113500,-0.230489,-6.557562,0.079640,0.000000,0.971876
0.114000,-0.233763,-6.549752,0.079695,0.000000,0.971875
0.114500,-0.237034,-6.541885,0.079749,0.000000,0.971875
0.115000,-0.240301,-6.533962,0.079804,0.000000,0.971875
0.115500,-0.243564,-6.525983,0.079858,0.000000,0.971874
0.116000,-0.246823,-6.517950,0.079912,0.000000,0.971874
0.116500,-0.250078,-6.509864,0.079967,0.000000,0.971873
0.117000,-0.253329,-6.501724,0.080021,0.000000,0.971873
0.117500,-0.256576,-6.493533,0.080075,0.000000,0.971873
0.118000,-0.259819,-6.485291,0.080129,0.000000,0.971872
0.118500,-0.263057,-6.476998,0.080183,0.000000,0.971872
0.119000,-0.266291,-6.468656,0.080237,0.000000,0.971871
0.119500,-0.269521,-6.460265,0.080291,0.000000,0.971871
0.120000,-0.272747,-6.451826,0.080344,0.000000,0.971871
0.120500,-0.275969,-6.443339,0.080398,0.000000,0.971870
0.121000,-0.279186,-6.434806,0.080451,0.000000,0.971870
0.121500,-0.282400,-6.426227,0.080505,0.000000,0.971869
0.122000,-0.285608,-6.417602,0.080558,0.000000,0.971869
0.122500,-0.288813,-6.408933,0.080612,0.000000,0.971869
0.123000,-0.292013,-6.400219,0.080665,0.000000,0.971868
0.123500,-0.295209,-6.391462,0.080718,0.000000,0.971868
0.124000,-0.298400,-6.382662,0.080771,0.000000,0.971867
0.124500,-0.301587,-6.373820,0.080825,0.000000,0.971867
0.125000,-0.304769,-6.364936,0.080878,0.000000,0.971866
0.125500,-0.307947,-6.356011,0.080931,0.000000,0.971866
0.126000,-0.311121,-6.347044,0.080983,0.000000,0.971866
0.126500,-0.314290,-6.338038,0.081036,0.000000,0.971865
0.127000,-0.317454,-6.328992,0.081089,0.000000,0.971865
0.127500,-0.320614,-6.319907,0.081142,0.000000,0.971864
0.128000,-0.323770,-6.310783,0.081194,0.000000,0.971864
0.128500,-0.326921,-6.301620,0.081247,0.000000,0.971863
0.129000,-0.330067,-6.292420,0.081299,0.000000,0.971863
0.129500,-0.333208,-6.283182,0.081351,0.000000,0.971862
0.130000,-0.336345,-6.273907,0.081404,0.000000,0.971862
0.130500,-0.339478,-6.264596,0.081456,0.000000,0.971862
0.131000,-0.342605,-6.255248,0.081508,0.000000,0.971861
0.131500,-0.345728,-6.245864,0.081560,0.000000,0.971861
0.132000,-0.348846,-6.236445,0.081612,0.000000,0.971860
0.132500,-0.351960,-6.226991,0.081664,0.000000,0.971860
0.133000,-0.355069,-6.217502,0.081716,0.000000,0.971859
0.133500,-0.358173,-6.207978,0.081768,0.000000,0.971859
0.134000,-0.361272,-6.198420,0.081819,0.000000,0.971858
0.134500,-0.364366,-6.188828,0.081871,0.000000,0.971858
0.135000,-0.367456,-6.179203,0.081922,0.000000,0.971857
0.135500,-0.370541,-6.169545,0.081974,0.000000,0.971857
0.136000,-0.373621,-6.159853,0.082025,0.000000,0.971856
0.136500,-0.376696,-6.150129,0.082077,0.000000,0.971856
0.137000,-0.379766,-6.140372,0.082128,0.000000,0.971856
0.137500,-0.382831,-6.130583,0.082179,0.000000,0.971855
0.138000,-0.385891,-6.120762,0.082230,0.000000,0.971855
0.138500,-0.388947,-6.110910,0.082281,0.000000,0.971854
0.139000,-0.391997,-6.101025,0.082332,0.000000,0.971854
0.139500,-0.395043,-6.091110,0.082383,0.000000,0.971853
0.140000,-0.398084,-6.081163,0.082433,0.000000,0.971853
0.140500,-0.401119,-6.071186,0.082484,0.000000,0.971852
0.141000,-0.404150,-6.061178,0.082535,0.000000,0.971852
0.141500,-0.407175,-6.051139,0.082585,0.000000,0.971851
0.142000,-0.410196,-6.041070,0.082636,0.000000,0.971851
0.142500,-0.413211,-6.030971,0.082686,0.000000,0.971850
0.143000,-0.416222,-6.020842,0.082736,0.000000,0.971850
0.143500,-0.419227,-6.010683,0.082787,0.000000,0.971849
0.144000,-0.422227,-6.000495,0.082837,0.000000,0.971849
0.144500,-0.425223,-5.990277,0.082887,0.000000,0.971848
0.145000,-0.428213,-5.980029,0.082937,0.000000,0.971848
0.145500,-0.431197,-5.969752,0.082987,0.000000,0.971847
0.146000,-0.434177,-5.959447,0.083036,0.000000,0.971847
0.146500,-0.437152,-5.949112,0.083086,0.000000,0.971846
0.147000,-0.440121,-5.938748,0.083136,0.000000,0.971845
0.147500,-0.443085,-5.928355,0.083185,0.000000,0.971845
0.148000,-0.446044,-5.917934,0.083235,0.000000,0.971844
0.148500,-0.448998,-5.907682,0.083284,0.000000,0.971844
0.149000,-0.451947,-5.897675,0.083333,0.000000,0.971843
0.149500,-0.454891,-5.887900,0.083383,0.000000,0.971843
0.150000,-0.457830,-5.878347,0.083432,0.000000,0.971842
0.150500,-0.460765,-5.869004,0.083481,0.000000,0.971842
0.151000,-0.463694,-5.859861,0.083530,0.000000,0.971841
0.151500,-0.466620,-5.850907,0.083579,0.000000,0.971841
0.152000,-0.469541,-5.842134,0.083628,0.000000,0.971840
0.152500,-0.472458,-5.833531,0.083676,0.000000,0.971840
0.153000,-0.475370,-5.825090,0.083725,0.000000,0.971839
0.153500,-0.478279,-5.816802,0.083774,0.000000,0.971839
0.154000,-0.481183,-5.808657,0.083822,0.000000,0.971838
0.154500,-0.484083,-5.800649,0.083870,0.000000,0.971838
0.155000,-0.486980,-5.792770,0.083919,0.000000,0.971837
0.155500,-0.489872,-5.785011,0.083967,0.000000,0.971836
0.156000,-0.492761,-5.777366,0.084015,0.000000,0.971836
0.156500,-0.495646,-5.769827,0.084063,0.000000,0.971835
0.157000,-0.498527,-5.762389,0.084111,0.000000,0.971835
0.157500,-0.501405,-5.755045,0.084159,0.000000,0.971834
0.158000,-0.504278,-5.747788,0.084207,0.000000,0.971834
0.158500,-0.507149,-5.740613,0.084255,0.000000,0.971833
0.159000,-0.510015,-5.733514,0.084303,0.000000,0.971833
0.159500,-0.512879,-5.726486,0.084350,0.000000,0.971832
0.160000,-0.515738,-5.719523,0.084398,0.000000,0.971831
0.160500,-0.518595,-5.712621,0.084445,0.000000,0.971831
0.161000,-0.521448,-5.705775,0.084493,0.000000,0.971830
0.161500,-0.524297,-5.698980,0.084540,0.000000,0.971830
0.162000,-0.527143,-5.692232,0.084587,0.000000,0.971829
0.162500,-0.529986,-5.685527,0.084634,0.000000,0.971829
0.163000,-0.532825,-5.678861,0.084681,0.000000,0.971828
0.163500,-0.535662,-5.672229,0.084728,0.000000,0.971828
0.164000,-0.538494,-5.665629,0.084775,0.000000,0.971827
0.164500,-0.541324,-5.659057,0.084822,0.000000,0.971827
0.165000,-0.544150,-5.652510,0.084869,0.000000,0.971826
0.165500,-0.546973,-5.645985,0.084916,0.000000,0.971825
0.166000,-0.549793,-5.639478,0.084962,0.000000,0.971825
0.166500,-0.552609,-5.632986,0.085009,0.000000,0.971824
0.167000,-0.555423,-5.626508,0.085055,0.000000,0.971824
0.167500,-0.558233,-5.620041,0.085102,0.000000,0.971823
0.168000,-0.561039,-5.613581,0.085148,0.000000,0.971823
0.168500,-0.563843,-5.607127,0.085194,0.000000,0.971822
0.169000,-0.566643,-5.600677,0.085240,0.000000,0.971821
0.169500,-0.569441,-5.594229,0.085286,0.000000,0.971821
0.170000,-0.572234,-5.587780,0.085332,0.000000,0.971820
0.170500,-0.575025,-5.581329,0.085378,0.000000,0.971820
0.171000,-0.577812,-5.574874,0.085424,0.000000,0.971819
0.171500,-0.580597,-5.568414,0.085470,0.000000,0.971819
0.172000,-0.583378,-5.561947,0.085516,0.000000,0.971818
0.172500,-0.586155,-5.555471,0.085561,0.000000,0.971818
0.173000,-0.588930,-5.548985,0.085607,0.000000,0.971817
0.173500,-0.591701,-5.542489,0.085652,0.000000,0.971816
0.174000,-0.594469,-5.535980,0.085698,0.000000,0.971816
0.174500,-0.597234,-5.529457,0.085743,0.000000,0.971815
0.175000,-0.599995,-5.522921,0.085788,0.000000,0.971815
0.175500,-0.602754,-5.516369,0.085833,0.000000,0.971814
0.176000,-0.605508,-5.509801,0.085878,0.000000,0.971814
0.176500,-0.608260,-5.503216,0.085923,0.000000,0.971813
0.177000,-0.611008,-5.496614,0.085968,0.000000,0.971812
0.177500,-0.613753,-5.489993,0.086013,0.000000,0.971812
0.178000,-0.616495,-5.483353,0.086058,0.000000,0.971811
0.178500,-0.619233,-5.476694,0.086103,0.000000,0.971811
0.179000,-0.621968,-5.470015,0.086147,0.000000,0.971810
0.179500,-0.624700,-5.463315,0.086192,0.000000,0.971810
0.180000,-0.627428,-5.456595,0.086236,0.000000,0.971809
0.180500,-0.630153,-5.449854,0.086281,0.000000,0.971808
0.181000,-0.632875,-5.443091,0.086325,0.000000,0.971808
0.181500,-0.635593,-5.436306,0.086369,0.000000,0.971807
0.182000,-0.638308,-5.429500,0.086414,0.000000,0.971807
0.182500,-0.641019,-5.422671,0.086458,0.000000,0.971806
0.183000,-0.643727,-5.415821,0.086502,0.000000,0.971806
0.183500,-0.646431,-5.408948,0.086546,0.000000,0.971805
0.184000,-0.649132,-5.402052,0.086590,0.000000,0.971804
0.184500,-0.651830,-5.395135,0.086633,0.000000,0.971804
0.185000,-0.654524,-5.388195,0.086677,0.000000,0.971803
0.185500,-0.657215,-5.381232,0.086721,0.000000,0.971803
0.186000,-0.659902,-5.374248,0.086764,0.000000,0.971802
0.186500,-0.662585,-5.367241,0.086808,0.000000,0.971802
0.187000,-0.665266,-5.360212,0.086851,0.000000,0.971801
0.187500,-0.667942,-5.353161,0.086895,0.000000,0.971800
0.188000,-0.670615,-5.346088,0.086938,0.000000,0.971800
0.188500,-0.673285,-5.338994,0.086981,0.000000,0.971799
0.189000,-0.675951,-5.331879,0.087025,0.000000,0.971799
0.189500,-0.678613,-5.324742,0.087068,0.000000,0.971798
0.190000,-0.681272,-5.317584,0.087111,0.000000,0.971797
0.190500,-0.683927,-5.310406,0.087154,0.000000,0.971797
0.191000,-0.686579,-5.303207,0.087197,0.000000,0.971796
0.191500,-0.689227,-5.295989,0.087239,0.000000,0.971796
0.192000,-0.691871,-5.288750,0.087282,0.000000,0.971795
0.192500,-0.694512,-5.281492,0.087325,0.000000,0.971795
0.193000,-0.697149,-5.274215,0.087368,0.000000,0.971794
0.193500,-0.699782,-5.266918,0.087410,0.000000,0.971793
0.194000,-0.702412,-5.259604,0.087453,0.000000,0.971793
0.194500,-0.705038,-5.252271,0.087495,0.000000,0.971792
0.195000,-0.707661,-5.244920,0.087537,0.000000,0.971792
0.195500,-0.710279,-5.237552,0.087579,0.000000,0.971791
0.196000,-0.712895,-5.230167,0.087622,0.000000,0.971790
0.196500,-0.715506,-5.222766,0.087664,0.000000,0.971790
0.197000,-0.718114,-5.215348,0.087706,0.000000,0.971789
0.197500,-0.720718,-5.207914,0.087748,0.000000,0.971789
0.198000,-0.723318,-5.200465,0.087790,0.000000,0.971788
0.198500,-0.725914,-5.193000,0.087832,0.000000,0.971787
0.199000,-0.728507,-5.185521,0.087873,0.000000,0.971787
0.199500,-0.731096,-5.178027,0.087915,0.000000,0.971786
0.200000,-0.733681,-5.170520,0.087957,0.000000,0.971786
0.200500,-0.736263,-5.162999,0.087998,0.000000,0.971785
0.201000,-0.738841,-5.155466,0.088040,0.000000,0.971784
0.201500,-0.741415,-5.147919,0.088081,0.000000,0.971784
0.202000,-0.743985,-5.140361,0.088122,0.000000,0.971783
0.202500,-0.746551,-5.132790,0.088164,0.000000,0.971783
0.203000,-0.749114,-5.125208,0.088205,0.000000,0.971782
0.203500,-0.751672,-5.117615,0.088246,0.000000,0.971781
0.204000,-0.754228,-5.110012,0.088287,0.000000,0.971781
0.204500,-0.756779,-5.102398,0.088328,0.000000,0.971780
0.205000,-0.759326,-5.094775,0.088369,0.000000,0.971780
0.205500,-0.761870,-5.087142,0.088410,0.000000,0.971779
0.206000,-0.764409,-5.079501,0.088451,0.000000,0.971778
0.206500,-0.766945,-5.071850,0.088492,0.000000,0.971778
0.207000,-0.769477,-5.064192,0.088532,0.000000,0.971777
0.207500,-0.772006,-5.056526,0.088573,0.000000,0.971777
0.208000,-0.774530,-5.048852,0.088613,0.000000,0.971776
0.208500,-0.777051,-5.041172,0.088654,0.000000,0.971775
0.209000,-0.779567,-5.033485,0.088694,0.000000,0.971775
0.209500,-0.782080,-5.025792,0.088735,0.000000,0.971774
0.210000,-0.784589,-5.018093,0.088775,0.000000,0.971774
0.210500,-0.787095,-5.010388,0.088815,0.000000,0.971773
0.211000,-0.789596,-5.002679,0.088855,0.000000,0.971772
0.211500,-0.792093,-4.994964,0.088895,0.000000,0.971772
0.212000,-0.794587,-4.987246,0.088935,0.000000,0.971771
0.212500,-0.797077,-4.979523,0.088975,0.000000,0.971771
0.213000,-0.799563,-4.971797,0.089015,0.000000,0.971770
0.213500,-0.802045,-4.964068,0.089055,0.000000,0.971769
0.214000,-0.804523,-4.956335,0.089095,0.000000,0.971769
0.214500,-0.806997,-4.948600,0.089134,0.000000,0.971768
0.215000,-0.809468,-4.940863,0.089174,0.000000,0.971768
0.215500,-0.811934,-4.933124,0.089213,0.000000,0.971767
0.216000,-0.814397,-4.925383,0.089253,0.000000,0.971766
0.216500,-0.816856,-4.917641,0.089292,0.000000,0.971766
