time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.089500,328.092588,251.754790,-35.376851,19.416046,579.849521,0.000000
0.090000,327.233853,252.612783,-35.571540,19.211516,579.848851,0.000000
0.090500,326.375559,253.470860,-35.766234,19.007066,579.848704,0.000000
0.091000,325.517697,254.329018,-35.960931,18.802695,579.849069,0.000000
0.091500,324.660259,255.187255,-36.155632,18.598403,579.849935,0.000000
0.092000,323.803235,256.045567,-36.350337,18.394189,579.851290,0.000000
0.092500,322.946617,256.903954,-36.545044,18.190051,579.853124,0.000000
0.093000,322.090396,257.762412,-36.739755,17.985989,579.855425,0.000000
0.093500,321.234565,258.620940,-36.934469,17.782002,579.858182,0.000000
0.094000,320.379114,259.479534,-37.129185,17.578089,579.861387,0.000000
0.094500,319.524036,260.338194,-37.323905,17.374249,579.865027,0.000000
0.095000,318.669323,261.196916,-37.518627,17.170481,579.869094,0.000000
0.095500,317.814967,262.055699,-37.713351,16.966785,579.873577,0.000000
0.096000,316.960961,262.914541,-37.908078,16.763159,579.878467,0.000000
0.096500,316.107297,263.773440,-38.102806,16.559602,579.883754,0.000000
0.097000,315.253968,264.632393,-38.297537,16.356114,579.889429,0.000000
0.097500,314.400967,265.491400,-38.492270,16.152694,579.895484,0.000000
0.098000,313.548287,266.350457,-38.687004,15.949340,579.901908,0.000000
0.098500,312.695921,267.209563,-38.881740,15.746053,579.908694,0.000000
0.099000,311.843862,268.068717,-39.076478,15.542831,579.915833,0.000000
0.099500,310.992104,268.927916,-39.271217,15.339673,579.923316,0.000000
0.100000,310.140641,269.787160,-39.465958,15.136579,579.931135,0.000000
0.100500,309.289465,270.646445,-39.660699,14.933548,579.939283,0.000000
0.101000,308.438571,271.505772,-39.855442,14.730578,579.947752,0.000000
0.101500,307.587953,272.365137,-40.050186,14.527669,579.956533,0.000000
0.102000,306.737605,273.224539,-40.244930,14.324821,579.965620,0.000000
0.102500,305.887520,274.083978,-40.439675,14.122031,579.975005,0.000000
0.103000,305.037695,274.943451,-40.634421,13.919301,579.984680,0.000000
0.103500,304.188122,275.802957,-40.829168,13.716627,579.994640,0.000000
0.104000,303.338796,276.662494,-41.023915,13.514011,580.004876,0.000000
0.104500,302.489713,277.522062,-41.218662,13.311451,580.015383,0.000000
0.105000,301.640867,278.381658,-41.413410,13.108946,580.026154,0.000000
0.105500,300.792253,279.241282,-41.608157,12.906496,580.037182,0.000000
0.106000,299.943866,280.100932,-41.802905,12.704100,580.048461,0.000000
0.106500,299.095701,280.960608,-41.997653,12.501756,580.059985,0.000000
0.107000,298.247753,281.820306,-42.192401,12.299464,580.071749,0.000000
0.107500,297.400018,282.680028,-42.387148,12.097224,580.083745,0.000000
0.108000,296.552491,283.539771,-42.581895,11.895034,580.095969,0.000000
0.108500,295.705169,284.399534,-42.776642,11.692895,580.108415,0.000000
0.109000,294.858045,285.259316,-42.971389,11.490804,580.121077,0.000000
0.109500,294.011117,286.119116,-43.166135,11.288761,580.133951,0.000000
0.110000,293.164380,286.978933,-43.360880,11.086766,580.147031,0.000000
0.110500,292.317831,287.838767,-43.555625,10.884818,580.160311,0.000000
0.111000,291.471464,288.698615,-43.750369,10.682916,580.173788,0.000000
0.111500,290.625277,289.558478,-43.945113,10.481059,580.187456,0.000000
0.112000,289.779266,290.418354,-44.139855,10.279246,580.201311,0.000000
0.112500,288.933426,291.278242,-44.334597,10.077478,580.215348,0.000000
0.113000,288.087755,292.138141,-44.529337,9.875752,580.229562,0.000000
0.113500,287.242249,292.998051,-44.724077,9.674069,580.243949,0.000000
0.114000,286.396904,293.857970,-44.918815,9.472427,580.258505,0.000000
0.114500,285.551718,294.717899,-45.113552,9.270826,580.273227,0.000000
0.115000,284.706686,295.577835,-45.308288,9.069266,580.288108,0.000000
0.115500,283.861806,296.437779,-45.503023,8.867745,580.303147,0.000000
0.116000,283.017075,297.297730,-45.697757,8.666262,580.318339,0.000000
0.116500,282.172490,298.157686,-45.892489,8.464818,580.333680,0.000000
0.117000,281.328047,299.017648,-46.087219,8.263411,580.349167,0.000000
0.117500,280.483744,299.877614,-46.281948,8.062040,580.364795,0.000000
0.118000,279.639578,300.737584,-46.476676,7.860706,580.380563,0.000000
0.118500,278.795546,301.597557,-46.671402,7.659406,580.396465,0.000000
0.119000,277.951646,302.457533,-46.866126,7.458141,580.412500,0.000000
0.119500,277.107875,303.317511,-47.060849,7.256910,580.428663,0.000000
0.120000,276.264230,304.177491,-47.255569,7.055712,580.444952,0.000000
0.120500,275.420710,305.037471,-47.450288,6.854547,580.461363,0.000000
0.121000,274.577311,305.897452,-47.645006,6.653413,580.477894,0.000000
0.121500,273.734031,306.757433,-47.839721,6.452311,580.494542,0.000000
0.122000,272.890868,307.617413,-48.034435,6.251239,580.511304,0.000000
0.122500,272.047820,308.477392,-48.229146,6.050196,580.528178,0.000000
0.123000,271.204884,309.337369,-48.423856,5.849183,580.545159,0.000000
0.123500,270.362058,310.197345,-48.618563,5.648198,580.562247,0.000000
0.124000,269.519341,311.057318,-48.813269,5.447241,580.579439,0.000000
0.124500,268.676730,311.917288,-49.007972,5.246311,580.596731,0.000000
0.125000,267.834224,312.777255,-49.202674,5.045408,580.614122,0.000000
0.125500,266.991820,313.637218,-49.397373,4.844530,580.631610,0.000000
0.126000,266.149516,314.497178,-49.592070,4.643677,580.649191,0.000000
0.126500,265.307311,315.357133,-49.786765,4.442849,580.666865,0.000000
0.127000,264.465202,316.217083,-49.981457,4.242045,580.684628,0.000000
0.127500,263.623189,317.077028,-50.176147,4.041264,580.702479,0.000000
0.128000,262.781270,317.936968,-50.370835,3.840505,580.720416,0.000000
0.128500,261.939442,318.796902,-50.565521,3.639768,580.738436,0.000000
0.129000,261.097704,319.656830,-50.760204,3.439053,580.756538,0.000000
0.129500,260.256054,320.516752,-50.954885,3.238358,580.774721,0.000000
0.130000,259.414492,321.376668,-51.149564,3.037683,580.792981,0.000000
0.130500,258.573015,322.236576,-51.344240,2.837027,580.811318,0.000000
0.131000,257.731623,323.096478,-51.538914,2.636390,580.829729,0.000000
0.131500,256.890313,323.956373,-51.733585,2.435772,580.848214,0.000000
