time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.166500,6.181173,3.397466,-0.023793,0.000000,0.966582
0.167000,6.182869,3.392184,-0.023825,0.000000,0.966579
0.167500,6.184562,3.386798,-0.023858,0.000000,0.966576
0.168000,6.186253,3.381308,-0.023891,0.000000,0.966572
0.168500,6.187941,3.375714,-0.023923,0.000000,0.966569
0.169000,6.189626,3.370016,-0.023956,0.000000,0.966566
0.169500,6.191308,3.364214,-0.023988,0.000000,0.966562
0.170000,6.192987,3.358308,-0.024021,0.000000,0.966559
0.170500,6.194663,3.352298,-0.024053,0.000000,0.966556
0.171000,6.196336,3.346183,-0.024085,0.000000,0.966553
0.171500,6.198006,3.339964,-0.024118,0.000000,0.966549
0.172000,6.199673,3.333641,-0.024150,0.000000,0.966546
0.172500,6.201337,3.327214,-0.024182,0.000000,0.966543
0.173000,6.202997,3.320683,-0.024214,0.000000,0.966539
0.173500,6.204654,3.314047,-0.024246,0.000000,0.966536
0.174000,6.206308,3.307307,-0.024278,0.000000,0.966533
0.174500,6.207958,3.300462,-0.024310,0.000000,0.966530
0.175000,6.209605,3.293514,-0.024342,0.000000,0.966526
0.175500,6.211248,3.286460,-0.024374,0.000000,0.966523
0.176000,6.212888,3.279303,-0.024406,0.000000,0.966520
0.176500,6.214524,3.272041,-0.024438,0.000000,0.966517
0.177000,6.216156,3.264674,-0.024469,0.000000,0.966514
0.177500,6.217785,3.257204,-0.024501,0.000000,0.966510
0.178000,6.219410,3.249628,-0.024533,0.000000,0.966507
0.178500,6.221031,3.241949,-0.024564,0.000000,0.966504
0.179000,6.222648,3.234164,-0.024596,0.000000,0.966501
0.179500,6.224261,3.226276,-0.024627,0.000000,0.966497
0.180000,6.225870,3.218282,-0.024658,0.000000,0.966494
0.180500,6.227475,3.210185,-0.024690,0.000000,0.966491
0.181000,6.229076,3.201982,-0.024721,0.000000,0.966488
0.181500,6.230673,3.193676,-0.024752,0.000000,0.966485
0.182000,6.232265,3.185264,-0.024783,0.000000,0.966482
0.182500,6.233854,3.176748,-0.024814,0.000000,0.966478
0.183000,6.235438,3.168127,-0.024845,0.000000,0.966475
0.183500,6.237018,3.159402,-0.024876,0.000000,0.966472
0.184000,6.238593,3.150572,-0.024907,0.000000,0.966469
0.184500,6.240164,3.141638,-0.024938,0.000000,0.966466
0.185000,6.241730,3.132599,-0.024969,0.000000,0.966463
0.185500,6.243292,3.123455,-0.024999,0.000000,0.966460
0.186000,6.244849,3.114206,-0.025030,0.000000,0.966457
0.186500,6.246401,3.104853,-0.025060,0.000000,0.966453
0.187000,6.247949,3.095395,-0.025091,0.000000,0.966450
0.187500,6.249492,3.085832,-0.025121,0.000000,0.966447
0.188000,6.251030,3.076165,-0.025151,0.000000,0.966444
0.188500,6.252563,3.066392,-0.025182,0.000000,0.966441
0.189000,6.254091,3.056515,-0.025212,0.000000,0.966438
0.189500,6.255615,3.046534,-0.025242,0.000000,0.966435
0.190000,6.257133,3.036447,-0.025272,0.000000,0.966432
0.190500,6.258646,3.026255,-0.025302,0.000000,0.966429
0.191000,6.260154,3.015959,-0.025332,0.000000,0.966426
0.191500,6.261657,3.005558,-0.025361,0.000000,0.966423
0.192000,6.263154,2.995052,-0.025391,0.000000,0.966420
0.192500,6.264647,2.984441,-0.025421,0.000000,0.966417
0.193000,6.266133,2.973725,-0.025450,0.000000,0.966414
0.193500,6.267615,2.962904,-0.025479,0.000000,0.966411
0.194000,6.269091,2.951978,-0.025509,0.000000,0.966408
0.194500,6.270561,2.940947,-0.025538,0.000000,0.966405
0.195000,6.272026,2.929812,-0.025567,0.000000,0.966402
0.195500,6.273485,2.918571,-0.025596,0.000000,0.966399
0.196000,6.274939,2.907225,-0.025625,0.000000,0.966396
0.196500,6.276387,2.895774,-0.025654,0.000000,0.966393
0.197000,6.277829,2.884218,-0.025683,0.000000,0.966390
0.197500,6.279265,2.872557,-0.025712,0.000000,0.966387
0.198000,6.280696,2.860791,-0.025741,0.000000,0.966384
0.198500,6.282120,2.848920,-0.025769,0.000000,0.966381
0.199000,6.283539,2.836943,-0.025798,0.000000,0.966378
0.199500,6.284951,2.824862,-0.025826,0.000000,0.966376
0.200000,6.286357,2.812675,-0.025854,0.000000,0.966373
0.200500,6.287758,2.800383,-0.025882,0.000000,0.966370
0.201000,6.289152,2.787986,-0.025910,0.000000,0.966367
0.201500,6.290539,2.775483,-0.025938,0.000000,0.966364
0.202000,6.291921,2.762875,-0.025966,0.000000,0.966361
0.202500,6.293296,2.750162,-0.025994,0.000000,0.966358
0.203000,6.294665,2.737344,-0.026022,0.000000,0.966356
0.203500,6.296027,2.724420,-0.026050,0.000000,0.966353
0.204000,6.297382,2.711391,-0.026077,0.000000,0.966350
0.204500,6.298732,2.698256,-0.026104,0.000000,0.966347
0.205000,6.300074,2.685016,-0.026132,0.000000,0.966344
0.205500,6.301410,2.671670,-0.026159,0.000000,0.966342
0.206000,6.302739,2.658219,-0.026186,0.000000,0.966339
0.206500,6.304061,2.644663,-0.026213,0.000000,0.966336
0.207000,6.305377,2.631001,-0.026240,0.000000,0.966333
0.207500,6.306686,2.617233,-0.026267,0.000000,0.966331
0.208000,6.307987,2.603360,-0.026293,0.000000,0.966328
0.208500,6.309282,2.589381,-0.026320,0.000000,0.966325
0.209000,6.310570,2.575297,-0.026346,0.000000,0.966323
0.209500,6.311850,2.561106,-0.026373,0.000000,0.966320
0.210000,6.313123,2.546811,-0.026399,0.000000,0.966317
0.210500,6.314390,2.532409,-0.026425,0.000000,0.966315
0.211000,6.315649,2.517901,-0.026451,0.000000,0.966312
0.211500,6.316900,2.503288,-0.026477,0.000000,0.966309
0.212000,6.318145,2.488569,-0.026503,0.000000,0.966307
0.212500,6.319381,2.473744,-0.026529,0.000000,0.966304
0.213000,6.320611,2.458813,-0.026554,0.000000,0.966302
0.213500,6.321833,2.443777,-0.026580,0.000000,0.966299
