time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.143500,543.877743,32.747146,20.516456,-32.670437,576.659955,0.000000
0.144000,544.235152,32.409177,20.591001,-32.544420,576.679337,0.000000
0.144500,544.592492,32.071234,20.665543,-32.418490,576.698676,0.000000
0.145000,544.949763,31.733319,20.740084,-32.292646,576.717973,0.000000
0.145500,545.306965,31.395430,20.814623,-32.166886,576.737226,0.000000
0.146000,545.664098,31.057567,20.889159,-32.041212,576.756435,0.000000
0.146500,546.021161,30.719730,20.963694,-31.915623,576.775601,0.000000
0.147000,546.378155,30.381919,21.038226,-31.790117,576.794723,0.000000
0.147500,546.735079,30.044133,21.112757,-31.664696,576.813800,0.000000
0.148000,547.091933,29.706373,21.187285,-31.539358,576.832832,0.000000
0.148500,547.223061,29.599350,21.209835,-31.471248,576.856936,0.000000
0.149000,547.258187,29.589794,21.210401,-31.427357,576.882532,0.000000
0.149500,547.292600,29.580035,21.210976,-31.383491,576.907212,0.000000
0.150000,547.326329,29.570083,21.211561,-31.339654,576.931013,0.000000
0.150500,547.359400,29.559948,21.212154,-31.295849,576.953974,0.000000
0.151000,547.391840,29.549639,21.212755,-31.252078,576.976129,0.000000
0.151500,547.423674,29.539165,21.213363,-31.208345,576.997513,0.000000
0.152000,547.454927,29.528535,21.213977,-31.164652,577.018160,0.000000
0.152500,547.485620,29.517759,21.214598,-31.121002,577.038100,0.000000
0.153000,547.515779,29.506843,21.215224,-31.077397,577.057365,0.000000
0.153500,547.545423,29.495797,21.215856,-31.033840,577.075985,0.000000
0.154000,547.574574,29.484628,21.216492,-30.990333,577.093988,0.000000
0.154500,547.603253,29.473343,21.217133,-30.946878,577.111402,0.000000
0.155000,547.631478,29.461949,21.217777,-30.903479,577.128253,0.000000
0.155500,547.659268,29.450453,21.218425,-30.860137,577.144567,0.000000
0.156000,547.686642,29.438862,21.219077,-30.816853,577.160368,0.000000
0.156500,547.713617,29.427182,21.219730,-30.773631,577.175681,0.000000
0.157000,547.740210,29.415419,21.220387,-30.730472,577.190527,0.000000
0.157500,547.766436,29.403579,21.221045,-30.687378,577.204929,0.000000
0.158000,547.792311,29.391667,21.221705,-30.644350,577.218908,0.000000
0.158500,547.817850,29.379689,21.222367,-30.601391,577.232483,0.000000
0.159000,547.843066,29.367650,21.223029,-30.558502,577.245675,0.000000
0.159500,547.867975,29.355555,21.223693,-30.515685,577.258501,0.000000
0.160000,547.892588,29.343408,21.224357,-30.472940,577.270980,0.000000
0.160500,547.916919,29.331214,21.225022,-30.430271,577.283129,0.000000
0.161000,547.940979,29.318978,21.225687,-30.387677,577.294963,0.000000
