time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.166000,-5.396292,8.356556,0.161602,0.000000,0.967733
0.166500,-5.392124,8.336866,0.161537,0.000000,0.967739
0.167000,-5.387965,8.317200,0.161472,0.000000,0.967745
0.167500,-5.383817,8.297561,0.161408,0.000000,0.967752
0.168000,-5.379678,8.277951,0.161343,0.000000,0.967758
0.168500,-5.375548,8.258372,0.161279,0.000000,0.967764
0.169000,-5.371429,8.238826,0.161214,0.000000,0.967770
0.169500,-5.367319,8.219316,0.161150,0.000000,0.967776
0.170000,-5.363219,8.199843,0.161086,0.000000,0.967782
0.170500,-5.359129,8.180409,0.161022,0.000000,0.967788
0.171000,-5.355049,8.161015,0.160959,0.000000,0.967794
0.171500,-5.350978,8.141664,0.160895,0.000000,0.967800
0.172000,-5.346917,8.122357,0.160831,0.000000,0.967806
0.172500,-5.342865,8.103094,0.160768,0.000000,0.967812
0.173000,-5.338823,8.083879,0.160705,0.000000,0.967818
0.173500,-5.334791,8.064710,0.160642,0.000000,0.967823
0.174000,-5.330768,8.045591,0.160579,0.000000,0.967829
0.174500,-5.326755,8.026521,0.160516,0.000000,0.967835
0.175000,-5.322751,8.007502,0.160453,0.000000,0.967841
0.175500,-5.318757,7.988534,0.160390,0.000000,0.967847
0.176000,-5.314772,7.969619,0.160328,0.000000,0.967853
0.176500,-5.310797,7.950757,0.160266,0.000000,0.967858
0.177000,-5.306831,7.931949,0.160203,0.000000,0.967864
0.177500,-5.302874,7.913195,0.160141,0.000000,0.967870
0.178000,-5.298927,7.894496,0.160079,0.000000,0.967876
0.178500,-5.294989,7.875853,0.160017,0.000000,0.967882
0.179000,-5.291060,7.857266,0.159956,0.000000,0.967887
0.179500,-5.287141,7.838735,0.159894,0.000000,0.967893
0.180000,-5.283231,7.820261,0.159833,0.000000,0.967899
0.180500,-5.279330,7.801844,0.159771,0.000000,0.967904
0.181000,-5.275438,7.783484,0.159710,0.000000,0.967910
0.181500,-5.271555,7.765182,0.159649,0.000000,0.967916
0.182000,-5.267682,7.746937,0.159588,0.000000,0.967921
0.182500,-5.263818,7.728750,0.159527,0.000000,0.967927
0.183000,-5.259962,7.710620,0.159467,0.000000,0.967933
0.183500,-5.256116,7.692549,0.159406,0.000000,0.967938
0.184000,-5.252279,7.674535,0.159345,0.000000,0.967944
0.184500,-5.248450,7.656579,0.159285,0.000000,0.967949
0.185000,-5.244631,7.638681,0.159225,0.000000,0.967955
0.185500,-5.240821,7.620840,0.159165,0.000000,0.967960
0.186000,-5.237019,7.603057,0.159105,0.000000,0.967966
0.186500,-5.233227,7.585331,0.159045,0.000000,0.967971
0.187000,-5.229443,7.567663,0.158985,0.000000,0.967977
0.187500,-5.225668,7.550052,0.158926,0.000000,0.967982
0.188000,-5.221901,7.532497,0.158866,0.000000,0.967988
0.188500,-5.218144,7.514999,0.158807,0.000000,0.967993
0.189000,-5.214395,7.497558,0.158748,0.000000,0.967999
0.189500,-5.210655,7.480172,0.158689,0.000000,0.968004
0.190000,-5.206924,7.462842,0.158630,0.000000,0.968009
0.190500,-5.203201,7.445568,0.158571,0.000000,0.968015
0.191000,-5.199487,7.428349,0.158512,0.000000,0.968020
0.191500,-5.195781,7.411184,0.158453,0.000000,0.968026
0.192000,-5.192084,7.394074,0.158395,0.000000,0.968031
0.192500,-5.188396,7.377018,0.158337,0.000000,0.968036
0.193000,-5.184716,7.360016,0.158278,0.000000,0.968042
0.193500,-5.181044,7.343067,0.158220,0.000000,0.968047
0.194000,-5.177381,7.326171,0.158162,0.000000,0.968052
0.194500,-5.173726,7.309327,0.158104,0.000000,0.968057
0.195000,-5.170080,7.292535,0.158047,0.000000,0.968063
0.195500,-5.166442,7.275795,0.157989,0.000000,0.968068
0.196000,-5.162813,7.259106,0.157931,0.000000,0.968073
0.196500,-5.159191,7.242468,0.157874,0.000000,0.968078
0.197000,-5.155578,7.225880,0.157817,0.000000,0.968084
0.197500,-5.151974,7.209342,0.157760,0.000000,0.968089
0.198000,-5.148377,7.192853,0.157703,0.000000,0.968094
0.198500,-5.144789,7.176413,0.157646,0.000000,0.968099
0.199000,-5.141209,7.160022,0.157589,0.000000,0.968104
0.199500,-5.137637,7.143678,0.157532,0.000000,0.968109
0.200000,-5.134073,7.127383,0.157476,0.000000,0.968114
0.200500,-5.130518,7.111134,0.157419,0.000000,0.968119
0.201000,-5.126970,7.094931,0.157363,0.000000,0.968125
0.201500,-5.123431,7.078775,0.157307,0.000000,0.968130
0.202000,-5.119900,7.062664,0.157251,0.000000,0.968135
0.202500,-5.116376,7.046599,0.157195,0.000000,0.968140
0.203000,-5.112861,7.030578,0.157139,0.000000,0.968145
0.203500,-5.109354,7.014601,0.157083,0.000000,0.968150
0.204000,-5.105855,6.998668,0.157027,0.000000,0.968155
0.204500,-5.102363,6.982778,0.156972,0.000000,0.968160
0.205000,-5.098880,6.966931,0.156917,0.000000,0.968165
0.205500,-5.095404,6.951126,0.156861,0.000000,0.968170
0.206000,-5.091936,6.935363,0.156806,0.000000,0.968175
0.206500,-5.088477,6.919641,0.156751,0.000000,0.968180
0.207000,-5.085025,6.903961,0.156696,0.000000,0.968184
0.207500,-5.081580,6.888320,0.156642,0.000000,0.968189
0.208000,-5.078144,6.872720,0.156587,0.000000,0.968194
0.208500,-5.074716,6.857159,0.156532,0.000000,0.968199
0.209000,-5.071295,6.841637,0.156478,0.000000,0.968204
0.209500,-5.067882,6.826154,0.156424,0.000000,0.968209
0.210000,-5.064476,6.810708,0.156369,0.000000,0.968214
0.210500,-5.061079,6.795301,0.156315,0.000000,0.968218
0.211000,-5.057689,6.779931,0.156261,0.000000,0.968223
0.211500,-5.054306,6.764598,0.156208,0.000000,0.968228
0.212000,-5.050932,6.749301,0.156154,0.000000,0.968233
0.212500,-5.047565,6.734040,0.156100,0.000000,0.968238
0.213000,-5.044205,6.718814,0.156047,0.000000,0.968242
0.213500,-5.040853,6.703624,0.155993,0.000000,0.968247
0.214000,-5.037509,6.688469,0.155940,0.000000,0.968252
0.214500,-5.034173,6.673348,0.155887,0.000000,0.968257
0.215000,-5.030843,6.658261,0.155834,0.000000,0.968261
0.215500,-5.027522,6.643207,0.155781,0.000000,0.968266
0.216000,-5.024208,6.628187,0.155728,0.000000,0.968271
0.216500,-5.020901,6.613199,0.155676,0.000000,0.968275
0.217000,-5.017602,6.598244,0.155623,0.000000,0.968280
0.217500,-5.014310,6.583321,0.155571,0.000000,0.968285
0.218000,-5.011026,6.568429,0.155518,0.000000,0.968289
0.218500,-5.007749,6.553569,0.155466,0.000000,0.968294
0.219000,-5.004480,6.538739,0.155414,0.000000,0.968298
0.219500,-5.001218,6.523940,0.155362,0.000000,0.968303
